score	organization	title	url	evidence
28	浦添市	申請・届出	https://www.city.urasoe.lg.jp/category/mokuteki/shinsei/	申請・届出 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある
28	浦添市	障がい者	https://www.city.urasoe.lg.jp/category/lifescene/shogai/	障がい者 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある質
28	浦添市	申請・届出	https://www.city.urasoe.lg.jp/category/mokuteki/shinsei/more@docs_1.html	申請・届出 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある
26	浦添市	募集・採用	https://www.city.urasoe.lg.jp/category/mokuteki/boshu/	募集・採用 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある
25	浦添市	子育て	https://www.city.urasoe.lg.jp/category/bunya/kosodate/	子育て | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある質問
25	浦添市	経済・産業	https://www.city.urasoe.lg.jp/category/bunya/sangyo/	経済・産業 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある
25	浦添市	子育て・教育	https://www.city.urasoe.lg.jp/category/lifescene/kosodate/	子育て・教育 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくあ
23	浦添市	子育て・教育	https://www.city.urasoe.lg.jp/navi/kosodate/	子育て・教育 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくあ
23	浦添市	子育て各種助成	https://www.city.urasoe.lg.jp/category/bunya/kosodatejosei/	子育て各種助成 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よく
23	浦添市	教育	https://www.city.urasoe.lg.jp/category/bunya/kyoiku/	教育 | 浦添市 スマートフォン版を見る 本文へ ふりがなをつける ひらがな Romaji よみあげる 背景色 標準 黄 青 黒 文字サイズ 拡大 標準 縮小 ズーム 120% 100% 80% Foreign Language サイト内検索 アクセシビリティツール グローバルナビ 組織 暮らしの情報 届出・登録・証明 保険・年金・介護 税金 環境・ごみ 生活・住まい・インフラ 安心・安全 健康・福祉 健康・予防 福祉 医療 子育て・教育 子育て 子育て各種助成 教育 観光・歴史 観光・文化 歴史・文化財 産業・労働 雇用・労働 入札・契約 地域整備 経済・産業 中小企業支援 市政情報 市紹介 主要な政策 パブリックコメント 広報・広聴 ふるさと納税 交流事業 情報公開 職員採用 都市整備 選挙 よくある質問
