score	organization	title	url	evidence
30	宇佐市	合併処理浄化槽の設置に助成します	https://www.city.usa.oita.jp/sougo/3/17014.html	合併処理浄化槽の設置に助成します／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 募集 合併処理浄化槽の設置に助成します 合併処理浄化槽の設置に助成します 更新日：2026年06月25日 既存住
30	宇佐市	スズメバチの駆除費補助について	https://www.city.usa.oita.jp/sougo/3/16791.html	スズメバチの駆除費補助について／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 募集 スズメバチの駆除費補助について スズメバチの駆除費補助について 更新日：2026年06月16日 スズメバチの
30	宇佐市	就学援助制度	https://www.city.usa.oita.jp/sougo/kosodate_kyoiku/4/10990.html	就学援助制度／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 子育て・教育 小・中学校 就学援助制度 就学援助制度 更新日：2023年06月01日 就学援助とは、経済的な理由により、小・中学校に
30	宇佐市	被災時の問い合わせ窓口	https://www.city.usa.oita.jp/sougo/2_1/2/4857.html	被災時の問い合わせ窓口／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 宇佐市防災サイト 防災情報 被災時の問い合わせ窓口 被災時の問い合わせ窓口 更新日：2023年08月01日 被災時の生活再
30	宇佐市	宇佐市自主防災組織活性化事業補助金	https://www.city.usa.oita.jp/sougo/2_1/6/23124.html	宇佐市自主防災組織活性化事業補助金／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 宇佐市防災サイト 申請・届出 宇佐市自主防災組織活性化事業補助金 宇佐市自主防災組織活性化事業補助金 更新日：
30	宇佐市	宇佐市災害被災者住宅再建支援事業について	https://www.city.usa.oita.jp/sougo/2_1/6/4883.html	宇佐市災害被災者住宅再建支援事業について／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 宇佐市防災サイト 申請・届出 宇佐市災害被災者住宅再建支援事業について 宇佐市災害被災者住宅再建支援事業
30	宇佐市	児童手当について	https://www.city.usa.oita.jp/usacoco/kosodate/12/teate/15185.html	児童手当について／宇佐市 スマートフォン版を表示 本文へ Select Language ホーム 新着情報 子育て情報 年齢別情報 施設案内 イベント情報 キーワードで探す ホーム 新着情報 子育て情報 年齢別情報 施設案内 イベント情報 PC版を見る 閉じる 現在の位置 ホーム 宇佐市子育てサイト うさここ 子育て情報 手当・助成 手当 児童手当について 児童手当について 更新日：2025年01月28日 児童手当の支給対象が18歳まで拡大されました。 新たに申請が必要な方（高校生年代の児童を養育されている方、所得制限により児童手当の支給が停止されている方等）は、 令和7年3月31日（月曜日）(必着） までに申請してください。令和7年3月31日（月曜日）を過ぎてしまった場合、申請日の翌月からの支給となりますので
30	宇佐市	軽自動車税の障がい減免について	https://www.city.usa.oita.jp/sougo/kurashi_tetsuzuki/zeikin/1/7913.html	軽自動車税の障がい減免について／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 くらし・手続き 税金 軽自動車税 軽自動車税の障がい減免について 軽自動車税の障がい減免について 更新日：2023
30	宇佐市	退職所得に対する個人住民税について	https://www.city.usa.oita.jp/sougo/kurashi_tetsuzuki/zeikin/2/16064.html	退職所得に対する個人住民税について／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 くらし・手続き 税金 個人市・県民税 退職所得に対する個人住民税について 退職所得に対する個人住民税について
30	宇佐市	国民健康保険の給付について	https://www.city.usa.oita.jp/sougo/iryo_kenko_fukushi/hoken_nenkin/3/8214.html	国民健康保険の給付について／宇佐市 本文へ くらし・手続き よく見られているページ 健康・医療・福祉 よく見られているページ 子育て・教育 よく見られているページ 文化・スポーツ 生涯学習 よく見られているページ 事業者の方へ よく見られているページ 観光文化情報 よく見られているページ 市政情報 よく見られているページ 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ ホーム くらし・手続き 健康・医療・福祉 子育て・教育 文化・スポーツ・生涯学習 事業者の方へ 観光文化情報 市政情報 担当課から探す アクセス・庁舎案内 よくある質問 お問い合わせ 現在の位置 ホーム 総合情報 医療・健康・福祉 保険・年金 国民健康保険 国民健康保険の給付について 国民健康保険の給付について 更新日：2025年
