slug	organization	title	maxAmount	url	evidence
saga-official-003-001-2026	吉野ヶ里町	吉野ヶ里町 ひとり親家庭等医療費受給資格の更新について	助成額受給資格者が医療機関などで受診し、医療費の自己負担分から、入院・外来を問わず1人1月500円	https://www.town.yoshinogari.lg.jp/lifeinfo/kosodate_kyoiku/kosodate/4788.html	ひとり親家庭等医療費受給資格の更新について／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 子育て・教育 子育て ひとり親家庭等医
saga-official-003-002-2026	吉野ヶ里町	吉野ヶ里町 児童手当に関すること	限度額を超えると月額5,000円	https://www.town.yoshinogari.lg.jp/lifeinfo/soshiki/kodomo_hoken/2/2/5/1693.html	児童手当に関すること／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 組織から探す こども・保健課 子育て支援係 子育てに関するこ
saga-official-003-003-2026	吉野ヶ里町	吉野ヶ里町 児童扶養手当・医療費助成・出生祝金	上限1,000円	https://www.town.yoshinogari.lg.jp/lifeinfo/soshiki/kodomo_hoken/2/2/5/1530.html	児童扶養手当・医療費助成・出生祝金／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 組織から探す こども・保健課 子育て支援係 子
saga-official-003-004-2026	吉野ヶ里町	吉野ヶ里町 子どもの医療費助成の注意点！	医療費の自己負担分等を助成	https://www.town.yoshinogari.lg.jp/lifeinfo/soshiki/kodomo_hoken/2/2/5/5159.html	子どもの医療費助成の注意点！／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 組織から探す こども・保健課 子育て支援係 子育てに
saga-official-003-005-2026	吉野ヶ里町	吉野ヶ里町 町立小中学校の学校給食費について	年額改定後の年額小学校1年生48,200円	https://www.town.yoshinogari.lg.jp/lifeinfo/lifescene/1/5422.html	町立小中学校の学校給食費について／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 ライフシーンから探す 入園・入学 町立小中学校の
saga-official-003-006-2026	吉野ヶ里町	吉野ヶ里町 予防接種	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.yoshinogari.lg.jp/lifeinfo/kosodate_kyoiku/kosodate/2535.html	予防接種／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 子育て・教育 子育て 予防接種 予防接種 更新日：2026年03月26日
saga-official-003-007-2026	吉野ヶ里町	吉野ヶ里町 こどもの健康	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.yoshinogari.lg.jp/lifeinfo/kosodate_kyoiku/kosodate/2416.html	こどもの健康／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 子育て・教育 子育て こどもの健康 こどもの健康 更新日：2026年
saga-official-003-008-2026	吉野ヶ里町	吉野ヶ里町 よしのがり商品券	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.yoshinogari.lg.jp/lifeinfo/kurashi_tetsuzuki/2835.html	よしのがり商品券／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 くらし・手続き よしのがり商品券 よしのがり商品券 更新日：20
saga-official-003-009-2026	吉野ヶ里町	吉野ヶ里町 移住・定住支援	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.yoshinogari.lg.jp/lifeinfo/soshiki/kikaku_chosei/machidukuri/ijyu_teijyu/index.html	移住・定住支援／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 組織から探す 企画調整課 まちづくり推進係 移住・定住支援 移住・
saga-official-003-010-2026	吉野ヶ里町	吉野ヶ里町 空家バンク制度のご案内	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.yoshinogari.lg.jp/lifeinfo/soshiki/kikaku_chosei/machidukuri/1/1/472.html	空家バンク制度のご案内／吉野ヶ里町 本文へ 文字サイズ 背景色変更 Foreign Language くらし・手続き テキストテキスト 子育て・教育 健康・福祉 産業・観光 町のお知らせ ホーム くらし・手続き 子育て・教育 健康・福祉 産業・観光 町のお知らせ 文字サイズ 背景色変更 Foreingn language PC版を表示 閉じる 現在のページ ホーム くらしの情報 組織から探す 企画調整課 まちづくり推進係 空家対策 空家
