rescore	score	organization	title	url	evidence
56	42	宜野座村	「令和8年度村立小中学校の児童・生徒の給食費無償化」について	https://www.vill.ginoza.okinawa.jp/kyoiku/gakko/1258.html	「令和8年度村立小中学校の児童・生徒の給食費無償化」について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language menu close 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） Go Select your language PC版を見る 閉じる 現在のページ ホーム 教育委員会 学校教育 「令和8年度村立小中学校の児童・生徒の給食費無償化」について
56	30	宜野座村	令和7年度宜野座村若者就業支援事業補助金について	https://www.vill.ginoza.okinawa.jp/shigoto-sangyo/koyo-shuro/525.html	令和7年度宜野座村若者就業支援事業補助金について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English 中文（繁
56	30	宜野座村	令和8年度宜野座村若者就業支援事業補助金について	https://www.vill.ginoza.okinawa.jp/soshiki/1008/4/1305.html	令和8年度宜野座村若者就業支援事業補助金について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English 中文（繁
56	30	宜野座村	令和8年度宜野座村若者就業支援事業補助金（後期）について	https://www.vill.ginoza.okinawa.jp/soshiki/1008/4/1411.html	令和8年度宜野座村若者就業支援事業補助金（後期）について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English
56	30	宜野座村	令和7年度宜野座村若者就業支援事業補助金について	https://www.vill.ginoza.okinawa.jp/soshiki/1008/4/261.html	令和7年度宜野座村若者就業支援事業補助金について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English 中文（繁
56	30	宜野座村	「令和8年度村立小中学校の児童・生徒の給食費無償化」について	https://www.vill.ginoza.okinawa.jp/soshiki/1009/3/1261.html	「令和8年度村立小中学校の児童・生徒の給食費無償化」について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language Englis
51	30	今帰仁村	電力・ガス・食料品等価格高騰緊急支援給付金（1世帯あたり5万円）のご案内	https://www.nakijin.jp/pagtop/information/3080.html	電力・ガス・食料品等価格高騰緊急支援給付金（1世帯あたり5万円）のご案内／今帰仁村 スマートフォン版を表示 本文へ移動 文字サイズ 背景色変更 くらし・手続き 子育て・教育 健康・福祉 歴史・観光 事業者の方へ 行政情報 くらし・手続き 子育て・教育 健康・福祉 歴史・観光 事業者の方へ 行政情報 PC版を表示 現在のページ ホーム 今帰仁村役場 大切なお知らせ 電力・ガス・食料品等価格高騰緊急支援給付金（1世帯あたり5万円）のご案内 電力・ガス・食料品等価格高騰緊急支援給付金（1世帯あたり5万円）のご案内 電力・ガス・食料品等価格高騰緊急支援給付金（1世帯あたり5万円）は、住民税均等割非課税世帯や令和4年1月から12月までに家計急変のあった世帯を支援する給付金です。 給付額 1世帯当たり5万円 申請期限 令和
51	28	宜野座村	ひとり親世帯臨時特別給付金の申請期間の延長について	https://www.vill.ginoza.okinawa.jp/kenko-fukushi/fukushi-service/2/655.html	ひとり親世帯臨時特別給付金の申請期間の延長について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English 中文（
51	28	宜野座村	ひとり親世帯臨時特別給付金の申請期間の延長について	https://www.vill.ginoza.okinawa.jp/kosodate-kyoiku/kosodate/1/708.html	ひとり親世帯臨時特別給付金の申請期間の延長について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English 中文（
51	28	宜野座村	ひとり親世帯臨時特別給付金の申請期間の延長について	https://www.vill.ginoza.okinawa.jp/soshiki/1005/5/2/134.html	ひとり親世帯臨時特別給付金の申請期間の延長について／宜野座村 | 水と緑と太陽の里 スマートフォン版を表示 本文へ 文字サイズ 標準 （初期状態） 標準 に戻す 拡大 （初期状態） 拡大 拡大（最大状態） 背景色変更 黒 背景色を黒色にする 青 背景色を青色にする 標準 背景色を元に戻す Select Language English 中文（繁体） 中文（簡体） Go Select your language 閲覧支援/Languagesを閉じる キーワードから探す ページ番号で探す 検索 ページ番号とは？ 目的別で探す くらし 健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 村政 防災情報 各課のご案内 検索を閉じる 文字サイズ 背景色変更 Select Language English 中文（
