slug	organization	title	maxAmount	url	evidence
ehime-official-002-001-2026	宇和島市	宇和島市 児童手当制度	支給額を30,000円	https://www.city.uwajima.ehime.jp/soshiki/49/jidouteate.html	児童手当制度 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイルス感染症関連情報
ehime-official-002-002-2026	宇和島市	宇和島市 福祉用具貸与・購入、住宅改修	上限で､その1～3割が自己負担です｡費用が10万円	https://www.city.uwajima.ehime.jp/soshiki/19/kaigo-fs.html	福祉用具貸与・購入、住宅改修 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイル
ehime-official-002-003-2026	宇和島市	宇和島市 出産育児一時金	支給額500,000円	https://www.city.uwajima.ehime.jp/soshiki/20/shussanikujiitsijikin.html	出産育児一時金 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイルス感染症関連情
ehime-official-002-004-2026	宇和島市	宇和島市 入院時食事療養費	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.uwajima.ehime.jp/soshiki/20/syokujiryouyouhi.html	入院時食事療養費 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイルス感染症関連
ehime-official-002-005-2026	宇和島市	宇和島市 福祉用具購入費および住宅改修費の受領委任払制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.uwajima.ehime.jp/soshiki/19/kaigo-s0001.html	福祉用具購入費および住宅改修費の受領委任払制度 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし
ehime-official-002-006-2026	宇和島市	宇和島市 高額介護サービス費の支給	上限額令和3年8月からの上限額利用者負担段階区分負担上限額（月額）生活保護を受給されている方等15,000円	https://www.city.uwajima.ehime.jp/soshiki/19/kaigo0014-kougaku.html	高額介護サービス費の支給 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイルス感
ehime-official-002-007-2026	宇和島市	宇和島市 高額医療・高額介護合算制度	限度額医療保険適用区分【70歳未満】ア旧但し書所得901万円	https://www.city.uwajima.ehime.jp/soshiki/20/gassanseido.html	高額医療・高額介護合算制度 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイルス
ehime-official-002-008-2026	宇和島市	宇和島市 高額療養費	限度額70歳未満の人自己負担限度額（月額：世帯単位）区分限度額（3回目まで）限度額（4回目以降）ア旧ただし書所得901万円	https://www.city.uwajima.ehime.jp/soshiki/20/kougaku.html	高額療養費 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウイルス感染症関連情報
ehime-official-002-009-2026	宇和島市	宇和島市 国民健康保険はり・きゅう助成制度	助成額1術770円	https://www.city.uwajima.ehime.jp/soshiki/20/harikyu.html	国民健康保険はり・きゅう助成制度 - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型コロナウ
ehime-official-002-010-2026	宇和島市	宇和島市 ごみステーション等整備事業補助金	補助金額施設整備に要する経費の2分の1以内で上限10万円	https://www.city.uwajima.ehime.jp/soshiki/15/gomistation.html	ごみステーション等整備事業補助金について - 宇和島市ホームページ ｜ 四国・愛媛 伊達十万石の城下町 ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Language 文字サイズ 拡大 標準 背景色 白 黒 青 防災・災害情報 救急・医療案内 キーワード検索 記事ID検索 メニュー 検索 とじる 組織でさがす 地図でさがす 生活・くらし 新型
