slug	organization	title	maxAmount	url	evidence
kumamoto-official-003-001-2026	宇城市	宇城市 宇城市企業立地促進補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.uki.kumamoto.jp/jigyosha/sangyo/shokogyo/2015361	【熊本県宇城市企業立地ガイド】飲食施設も補助の対象になりました / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背
kumamoto-official-003-002-2026	宇城市	宇城市 中小企業等経営強化法に基づく先端設備等導入計画	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.uki.kumamoto.jp/jigyosha/sangyo/shokogyo/2020778	中小企業の設備投資を支援!(固定資産税の減免あり!)「中小企業等経営強化法に基づく導入促進基本計画」 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す
kumamoto-official-003-003-2026	宇城市	宇城市 宇城市の奨学金制度	月額20,000円	https://www.city.uki.kumamoto.jp/kosodate/gakkokyoiku/2004938	宇城市の奨学金制度 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変
kumamoto-official-003-004-2026	宇城市	宇城市 就学援助制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.uki.kumamoto.jp/kosodate/gakkokyoiku/2012797	就学援助制度のお知らせ / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色
kumamoto-official-003-005-2026	宇城市	宇城市 ひとり親家庭等医療費助成制度	限度額扶養親族の数本人孤児の養育者・扶養義務者・配偶者0人208万円	https://www.city.uki.kumamoto.jp/kosodate/shienseido/2012070	ひとり親家庭等医療費助成制度 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒
kumamoto-official-003-006-2026	宇城市	宇城市 ひとり親家庭高等職業訓練促進給付金等支給事業	支給額世帯月額市民税非課税世帯(月額)100,000円	https://www.city.uki.kumamoto.jp/kosodate/shienseido/2012087	ひとり親家庭高等職業訓練促進給付金等支給事業 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背
kumamoto-official-003-007-2026	宇城市	宇城市 ひとり親家庭自立支援教育訓練給付金事業	助成額対象講座に要した受講料の60%(上限20万円	https://www.city.uki.kumamoto.jp/kosodate/shienseido/2012100	ひとり親家庭自立支援教育訓練給付金事業 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の
kumamoto-official-003-008-2026	宇城市	宇城市 施設等利用給付認定	月額11,300円	https://www.city.uki.kumamoto.jp/kosodate/shienseido/2166957	施設等利用給付認定の要件や対象事業 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更
kumamoto-official-003-009-2026	宇城市	宇城市 幼児教育・保育の無償化	最大月額1万1,300円	https://www.city.uki.kumamoto.jp/kosodate/hoikuen/nyushomoshikomi/2022499	幼児教育・保育の無償化に関するお知らせ / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の
kumamoto-official-003-010-2026	宇城市	宇城市 老朽危険空き家等除却推進事業補助金	上限額補助対象経費の5分の2（ただし、上限50万円	https://www.city.uki.kumamoto.jp/jigyosha/sangyo/sonota_sangyo/2302195	老朽危険空き家等除却推進事業補助金 / 宇城市 メニューを飛ばして本文へ 本文へ ハンバーガーメニューを開く 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更：黒 背景色の変更：青 Foreign Language 文字サイズ 大 文字を大きくする 中 文字の大きさをもとの大きさに戻す 小 文字を小さくする 背景色変更 背景色の変更：白 背景色の変更
