slug	organization	title	maxAmount	url	evidence
okayama-official-006-001-2026	美咲町	美咲町 特別児童扶養手当	支給額(令和7年4月から）1級の障害児童1人につき、月額56,800円	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/357.html	特別児童扶養手当／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポー
okayama-official-006-002-2026	美咲町	美咲町 障害児福祉手当	支給額月額16,100円	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/358.html	障害児福祉手当／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ
okayama-official-006-003-2026	美咲町	美咲町 特別障害者手当	支給額月額29,590円	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/359.html	特別障害者手当／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ
okayama-official-006-004-2026	美咲町	美咲町 特定疾患等通院交通費補助金給付事業	支給額1月当たり7,000円	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/542.html	特定疾患等通院交通費補助金給付事業／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観
okayama-official-006-005-2026	美咲町	美咲町 障害者移動支援タクシー利用券等の交付	支給額タクシー券1年度につき500円	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/543.html	障害者移動支援タクシー利用券等の交付／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育
okayama-official-006-006-2026	美咲町	美咲町 障害児（者）福祉手当	支給額年額60,000円	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/943.html	障害児（者）福祉手当／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ ス
okayama-official-006-007-2026	美咲町	美咲町 自立支援医療	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/489.html	自立支援医療(更生医療・育成医療・精神通院医療)／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子
okayama-official-006-008-2026	美咲町	美咲町 地域生活支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/859.html	地域生活支援事業／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポー
okayama-official-006-009-2026	美咲町	美咲町 自立支援医療（精神通院医療）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.okayama-misaki.lg.jp/kakuka/fukushishiawase/gyomu/2/2/3/3327.html	自立支援医療（精神通院医療）／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文
okayama-official-006-010-2026	美咲町	美咲町 美咲町の農業関係の補助事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.okayama-misaki.lg.jp/kakuka/sangyokanko/gyomu/7/1/3566.html	美咲町の農業関係の補助事業について／美咲町ホームページ スマートフォン版を表示 本文へ 防災情報 文字サイズ 背景色変更 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観
