rescore	score	organization	title	url	evidence
46	37	日田市	手当・助成金	https://www.city.hita.oita.jp/site/kosodate/list50-142.html	手当・助成金 - ひたっこ子育て応援サイト - 日田市 ページの先頭です。 メニューを飛ばして本文へ 閲覧補助 閉じる 検索 閉じる メニュー 閉じる このページの先頭へ 本文へ Foreign language やさしい日本語 もとに戻す 音声読み上げ 閉じる 閉じる 閲覧補助 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる 検索 キーワード 検索 検索対象 すべて ページ PDF ページID 検索 目的でさがす 年齢でさがす 目的でさがす 年齢でさがす 現在地 トップページ > ひたっこ子育て応援サイト > 目的で探す > 手当・助成金 本文 手当・助成金 2026年5月15日更新 妊婦の歯科健康診査費用の助成 2026年4月1日更新 未熟児養育医療費の給付 2026年4月1日更新 児童扶養手当 2
46	30	別府市	【申請書記入例】子ども医療費助成金交付申請書	https://www.city.beppu.oita.jp/kosodate/sinseisyo_dl/05020190.html	【申請書記入例】子ども医療費助成金交付申請書｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉
46	28	別府市	手当・助成	https://www.city.beppu.oita.jp/kosodate/teatejyosei/index.html	手当・助成の記事一覧｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社会福祉 社会
46	28	別府市	児童扶養手当（所得制限有）	https://www.city.beppu.oita.jp/kosodate/teatejyosei/jidoufuyou.html	児童扶養手当（所得制限有）｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社会福祉
46	28	別府市	特別児童扶養手当（所得制限有）	https://www.city.beppu.oita.jp/kosodate/teatejyosei/jidoufuyou2.html	特別児童扶養手当（所得制限有）｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社会
46	28	別府市	ひとり親家庭の医療費助成金	https://www.city.beppu.oita.jp/kosodate/teatejyosei/detail10.html	ひとり親家庭の医療費助成金｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社会福祉
46	28	別府市	子育てのための経済的支援（手当・助成制度）	https://www.city.beppu.oita.jp/kosodate/teatejyosei/detail17.html	子育てのための経済的支援（手当・助成制度）｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地
46	28	別府市	手当・助成	https://www.city.beppu.oita.jp/kosodate/teatejyosei/	手当・助成の記事一覧｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社会福祉 社会
46	28	別府市	別府市保育士等就労奨励事業補助金	https://www.city.beppu.oita.jp/kosodate/jigyou/hoikushi_hojo.html	別府市保育士等就労奨励事業補助金｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社
46	28	別府市	令和8年度 別府競輪地域振興補助金交付決定	https://www.city.beppu.oita.jp/sangyou/keirin/chiikisinkou.html	別府競輪地域振興補助金交付決定｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉 社会
46	28	別府市	特定B型肝炎ウイルス感染者給付金制度	https://www.city.beppu.oita.jp/seikatu/kenkou_iryou/kyuufu_jyosei/detail7.html	特定B型肝炎ウイルス感染者給付金制度｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉 地域福祉
46	28	別府市	別府市骨髄移植ドナー等支援事業助成金交付事業	https://www.city.beppu.oita.jp/seikatu/kenkou_iryou/kyuufu_jyosei/kotsuzui_donor.html	別府市骨髄移植ドナー等支援事業助成金交付事業｜別府市 別府市トップページ 文字サイズ 拡大 標準 背景色 別府市トップページ 生活 届出・証明 手続き総合案内 公的個人認証サービス 戸籍・住民票 各種証明 パスポート 自動車臨時運行許可申請 マイナンバー制度・マイナンバーカード マイナンバー制度 よくある質問（外部サイト） マイナンバーカード 税金・税証明・債権管理 税金 税証明（閲覧）請求 市県民税 軽自動車税 固定資産税 入湯税 債権管理 国民健康保険・年金・介護保険 国民健康保険 国民年金 後期高齢者医療 介護従事者向け情報 介護保険制度 介護保険サービス 事業者向け情報 全て表示 健康・医療 健康づくり 医療・献血 給付・助成 予防接種 感染症 福祉 総合案内 生活困窮 高齢者福祉 障がい者（児）福祉
