slug	organization	title	maxAmount	url	evidence
okinawa-official-002-001-2026	名護市	名護市 名護市保育士等継続応援給付事業助成金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/hoikuen/	名護市保育士等継続応援給付事業助成金 【再提出フォーム】保育・幼稚園課 オンライン申請に関する追加資料の提出について 名護市こども誰でも通園制度 名護市病児保育事業（アイビス名護保育園） 名護市病児保育事業（育ちのクリニック 病児保育ばんび） 名護市県外保育士誘致支援事業補助金 令和８年度 保育園関係の現況届について 特定保育施設等の新規利用申込・異動申込について 名護市で幼稚園教諭・保育士資格が取得できる「小田原短期大学 名護スクール
okinawa-official-002-002-2026	名護市	名護市 名護市県外保育士誘致支援事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/hoikuen/	名護市県外保育士誘致支援事業補助金 令和８年度 保育園関係の現況届について 特定保育施設等の新規利用申込・異動申込について
okinawa-official-002-003-2026	名護市	名護市 新生児聴覚検査費用助成金事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/teate/	新生児聴覚検査費用助成金事業について 【！重要！】令和６年10月からの児童手当制度の変更について 児童扶養手当について 児童手当について 市民のひろば 各施設紹介 名護市の紹介 暮らしのガイド 出産・子育て 教育環境 健康・スポーツ 高齢･介護･障がい者 税金・保険 ごみ 住まい・環境 産業・ビジネス 観光・地域 救急・消防・防災 各施設紹介 各種届出 相談窓口 選挙 入札関連 基地関連 名護市役所 NAGO CITY OFFICIAL
okinawa-official-002-004-2026	名護市	名護市 妊婦のための支援給付	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/ninshin/	妊婦のための支援給付について 令和8年度 プレパパママ交流会について（産前・産後サポート事業） 産後ケア事業について 名護市新生児聴覚検査費用助成金事業について 助産施設入所措置制度について 名護市不妊治療通院にかかる交通費助成金事業について 新生児訪問とすくすくベイビー訪問 出産育児一時金について（国民健康保険の給付） 妊娠中の方への新型コロナウイルス
okinawa-official-002-005-2026	名護市	名護市 産後ケア事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/ninshin/	産後ケア事業について 名護市新生児聴覚検査費用助成金事業について 助産施設入所措置制度について 名護市不妊治療通院にかかる交通費助成金事業について 新生児訪問とすくすくベイビー訪問 出産育児一時金について（国民健康保険の給付） 妊娠中の方への新型コロナウイルスワクチン接種について 名護市こども家庭センター（母子保健機能） 戸籍の届出 不妊に関する相談・支援制度 未熟児養育医療制度に関すること 妊娠がわかったら(母子手帳の交付は、アプリで
okinawa-official-002-006-2026	名護市	名護市 助産施設入所措置制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/ninshin/	助産施設入所措置制度について 名護市不妊治療通院にかかる交通費助成金事業について 新生児訪問とすくすくベイビー訪問 出産育児一時金について（国民健康保険の給付） 妊娠中の方への新型コロナウイルス
okinawa-official-002-007-2026	名護市	名護市 不妊治療通院交通費助成金事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.nago.okinawa.jp/category/guide/kosodate/ninshin/	妊娠・出産 | 名護市役所 本文へ移動 文字の大きさ 小 中 大 背景色 黒 青 白 音声読み上げ ふりがな 名護市役所 NAGO CITY OFFICIAL WEB SITE お知らせ 名護市概要 救急･消防･防災 まちづくり アクセス 各施設紹介 組織一覧 各種申請・証明 名護市例規集 TOP カテゴリ 暮らしのガイド 出産・子育て 妊娠・出産 妊娠・出産 妊婦のための支援給付について 令和8年度 プレパパママ交流会について（産前・
okinawa-official-002-008-2026	名護市	名護市 児童扶養手当	所得・対象区分に応じて手当・給付金等を支給	https://www.city.nago.okinawa.jp/category/guide/kosodate/teate/	児童扶養手当について 児童手当について 市民のひろば 各施設紹介 名護市の紹介 暮らしのガイド 出産・子育て 教育環境 健康・スポーツ 高齢･介護･障がい者 税金・保険 ごみ 住まい・環境 産業・ビジネス 観光・地域 救急・消防・防災 各施設紹介 各種届出 相談窓口 選挙 入札関連 基地関連 名護市役所 NAGO CITY OFFICIAL WEB SITE 〒905-8540 沖縄県名護市港一丁目1番1号 TEL：0980-53-12
okinawa-official-002-009-2026	名護市	名護市 児童手当	所得・対象区分に応じて手当・給付金等を支給	https://www.city.nago.okinawa.jp/category/guide/kosodate/teate/	児童手当について 市民のひろば 各施設紹介 名護市の紹介 暮らしのガイド 出産・子育て 教育環境 健康・スポーツ 高齢･介護･障がい者 税金・保険 ごみ 住まい・環境 産業・ビジネス 観光・地域 救急・消防・防災 各施設紹介 各種届出 相談窓口 選挙 入札関連 基地関連 名護市役所 NAGO CITY OFFICIAL WEB SITE 〒905-8540 沖縄県名護市港一丁目1番1号 TEL：0980-53-1212（代表） FAX：
okinawa-official-002-010-2026	名護市	名護市 母子家庭等自立支援教育訓練給付金事業	所得・対象区分に応じて手当・給付金等を支給	https://www.city.nago.okinawa.jp/category/guide/kosodate/support/	母子家庭等自立支援教育訓練給付金事業 名護市ファミリー・サポート・センター ひとり親家庭等日常生活支援事業 母子・父子・寡婦福祉資金貸付 母子家庭等高等職業訓練促進給付金事業 母子及び父子家庭等医療費助成について 市民のひろば 各施設紹介 名護市の紹介 暮らしのガイド 出産・子育て 教育環境 健康
