slug	organization	title	maxAmount	url	evidence
kagawa-official-003-001-2026	三木町	三木町 子育て支援医療（転入）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=1544	子育て支援医療（転入）｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンドライ
kagawa-official-003-002-2026	三木町	三木町 特別児童扶養手当	所得・対象区分に応じて手当等を支給	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=1226	特別児童扶養手当｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンドライド・コ
kagawa-official-003-003-2026	三木町	三木町 妊婦のための支援給付	支給額妊婦1人あたり現金5万円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=8625	妊婦のための支援給付｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンドライド
kagawa-official-003-004-2026	三木町	三木町 子育て支援金支給事業について	公式ページ記載の給付額・支援額に従う	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=8654	子育て支援金支給事業について｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアン
kagawa-official-003-005-2026	三木町	三木町 児童手当	支給額児童の年齢児童手当月額第1子・第2子第3子以降3歳未満15,000円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=8332	児童手当｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンドライド・コミュニテ
kagawa-official-003-006-2026	三木町	三木町 三木町こうのとりサポート事業	助成額治療ステージ【保険診療（先進医療を含む）】※２（高額療養費を控除した自己負担額）【保険外診療（自費診療）】A、B、D、E治療に要した自己負担のうち15万円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=7209	三木町こうのとりサポート事業｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアン
kagawa-official-003-007-2026	三木町	三木町 子育て支援医療（出生）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=1545	子育て支援医療（出生）｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンドライ
kagawa-official-003-008-2026	三木町	三木町 子育て支援医療	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=7549	子育て支援医療｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンドライド・コミ
kagawa-official-003-009-2026	三木町	三木町 三木町不育症治療費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=7218	三木町不育症治療費助成事業｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアンド
kagawa-official-003-010-2026	三木町	三木町 三木町特定不妊治療費助成事業	上限額Ａ新鮮胚移植を実施10万円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=3453	三木町特定不妊治療費助成事業｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・猫） パークアン
kagawa-official-003-011-2026	三木町	三木町 三木町がん患者医療用補整具助成事業のお知らせ	補助金額補整具の購入費（消費税を含む）の3分の2（千円未満の端数は切捨て）とし上限額は2万円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=7858	三木町がん患者医療用補整具助成事業のお知らせ｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬・
kagawa-official-003-012-2026	三木町	三木町 令和８年度風しん含有ワクチン予防接種費用助成を行っています！！	上限8，500円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=8678	令和８年度風しん含有ワクチン予防接種費用助成を行っています！！｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・
kagawa-official-003-013-2026	三木町	三木町 はり・きゅう・マッサージの施術費の助成について	1，000円の助成	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=5526	はり・きゅう・マッサージの施術費の助成について｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林 証明・印鑑 ペット（犬
kagawa-official-003-014-2026	三木町	三木町 新型コロナウイルス感染症に関する国民健康保険傷病手当金の支給について	支給額１日当たりの支給額（直近の継続した３か月間の給与収入の合計額÷勤務日数）×３分の２×支給対象となる日数※１日当たりの支給額の上限は30，887円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=5654	新型コロナウイルス感染症に関する国民健康保険傷病手当金の支給について｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農林
kagawa-official-003-015-2026	三木町	三木町 新型コロナウイルス感染症に伴う傷病手当金の支給について（後期高齢者医療）	支給額１日当たりの支給額（直近の継続した３か月間の給与収入の合計額÷勤務日数）×３分の２×支給対象となる日数※１日当たりの支給額の上限は30，887円	https://www.town.miki.lg.jp/life/dtl.php?hdnKey=5658	新型コロナウイルス感染症に伴う傷病手当金の支給について（後期高齢者医療）｜三木町役場 メニューを飛ばして本文へ 三木町 文字サイズ 標準 拡大 背景色 青 黒 白 読み上げる LANGUAGE 住民向け情報 引っ越し 結婚・離婚 妊娠・出産・子育て 死亡 健康 医療 税 介護・福祉 国民年金 ごみ・環境 上下水道 道路・河川・都市開発 防災・防犯・交通安全 教育・人権 文化・教養・スポーツ 町行財政 選挙 商工・観光・物産 地籍調査 農
