slug	organization	title	maxAmount	url	evidence
kagoshima-official-005-001-2026	三島村	三島村 児童扶養手当	所得・対象区分に応じて手当・給付金等を支給	https://mishimamura.com/toumin/%e5%ad%90%e8%82%b2%e3%81%a6%e6%94%af%e6%8f%b4/kosodate/	児童扶養手当 児童扶養手当 児童扶養手当 児童扶養手当は、18歳未満の児童を持つひとり親、または養育者に支給される手当です。この手当におけるひとり親とは、父母が離婚した場合、父親または母親が死亡、もしくは生死不明の場合、父親または母親が1年以上家を出て連絡がない場合、1年以上拘禁されている場合などをいいます。また、父親または母親が重度の障害をもっている場合も該当します。ただし、所得制限を超える場合や施設に入所している場合などは支給されま
kagoshima-official-005-002-2026	三島村	三島村 三島村自動車航送運賃助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://mishimamura.com/toumin/%e4%b8%89%e5%b3%b6%e6%9d%91%e8%87%aa%e5%8b%95%e8%bb%8a%e8%88%aa%e9%80%81%e9%81%8b%e8%b3%83%e5%8a%a9%e6%88%90%e4%ba%8b%e6%a5%ad/	三島村自動車航送運賃助成事業 教育・文化・歴史 Education, Culture and History 三島村の行政 Government of Mishimamura 三島村の産業 Industry 三島村概要・観光 Overview and Tourism 移住・定住 Migration and settlement フェリーみしま Ferry Mishima ジオパーク Geopark ミシマスキ！ 三島村ファンクラブ LI
kagoshima-official-005-003-2026	三島村	三島村 ひとり親家庭等医療費助成制度	医療費・利用料等の自己負担分を助成または無償化	https://mishimamura.com/toumin/%e5%ad%90%e8%82%b2%e3%81%a6%e6%94%af%e6%8f%b4/%e3%81%b2%e3%81%a8%e3%82%8a%e8%a6%aa%e5%ae%b6%e5%ba%ad%e7%ad%89%e5%8c%bb%e7%99%82%e8%b2%bb%e5%8a%a9%e6%88%90%e5%88%b6%e5%ba%a6/	ひとり親家庭等医療費助成制度 ひとり親家庭等医療費助成制度 三島村では、母子家庭や父子家庭等の方が医療機関等を受診したときの医療費の一部（保険診療分）を助成しています。 受給資格 三島村に住所のある母子家庭の母、父子家庭の父 母子家庭の母または父子家庭の父に現に扶養されている18歳未満の児童（障害がある場合は20歳未満） 父母のいない18歳未満の児童（障害がある場合は20歳未満） その他（父または母が重度障害（※）、1年以上拘禁の状態に
kagoshima-official-005-004-2026	三島村	三島村 児童手当	月額３歳未満15,000円	https://mishimamura.com/toumin/%e5%ad%90%e8%82%b2%e3%81%a6%e6%94%af%e6%8f%b4/%e5%85%90%e7%ab%a5%e6%89%8b%e5%bd%93/	児童手当 児童手当 児童手当は、児童（0歳から18歳に達する日以後の最初の3月31日までの間にある子をいいます。）を養育している方に支給されます。 成年後見人や父母指定者（父母が国外にいるときに父母が指定する人）にも支給されます。 離婚協議中のときは、児童を養育している同居の父または母が受給できます。 認定請求 出生や転入により、新たに児童手当の受給資格が発生したときは、すみやかに民生課窓口で認定請求の手続きをしてください。公務員の方は
kagoshima-official-005-005-2026	三島村	三島村 特別児童扶養手当	月額）1級（重度障害児）58,450円	https://mishimamura.com/toumin/%e5%ad%90%e8%82%b2%e3%81%a6%e6%94%af%e6%8f%b4/%e7%89%b9%e5%88%a5%e5%85%90%e7%ab%a5%e6%89%b6%e9%a4%8a%e6%89%8b%e5%bd%93/	特別児童扶養手当 特別児童扶養手当 特別児童扶養手当は、20歳未満で、政令で定める障害をお持ちの児童を監護している父もしくは母、あるいは養育者に対して支給されます。ただし、父母や扶養義務者の所得によって制限があります。また、障害を持っていることを支給理由にする公的年金を受給していたり、施設に入所している場合は支給されません。 詳しくは、三島村福祉事務所または民生課特別児童扶養手当係までお問い合わせください。 令和8年度の特別児童扶養手当
kagoshima-official-005-006-2026	三島村	三島村 就学援助制度	限度額・年額区分学年新入学児童生徒学用品費学用品費前期課程１年生10,235円	https://mishimamura.com/education-culture-history/%e5%b0%b1%e5%ad%a6%e6%8f%b4%e5%8a%a9%e5%88%b6%e5%ba%a6%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6/	就学援助制度 教育委員会の事務点検・評価報告書 三島村の行政 Government of Mishimamura 三島村概要・観光 Overview and Tourism 移住・定住 Migration and settlement フェリーみしま Ferry Mishima ジオパーク Geopark ミシマスキ！ 三島村ファンクラブ LIVEカメラ 三島村のリアルタイム映像を配信中 国土交通省 気象庁 薩摩硫黄島(岩ノ上)監視カメ
kagoshima-official-005-007-2026	三島村	三島村 子ども医療費助成制度	医療費・利用料等の自己負担分を助成または無償化	https://mishimamura.com/toumin/%e5%ad%90%e8%82%b2%e3%81%a6%e6%94%af%e6%8f%b4/%e5%ad%90%e3%81%a9%e3%82%82%e5%8c%bb%e7%99%82%e8%b2%bb%e5%8a%a9%e6%88%90%e5%88%b6%e5%ba%a6/	子ども医療費助成制度 子ども医療費助成制度 三島村では、お子さんが医療機関等を受診した際にかかる医療費（保険診療分）を助成しています。 下記画像をクリックしてください。 下をクリックし、 しおかぜ留学 --> みしまぐらし --> ジャンベ留学生 --> みしま焼酎プロジェクト --> 三島村観光協会公式ショップ --> ふるさと納税 --> 広報みしま --> 三島村議会だより --> みしま焼酎プロジェクト --> みしま村観光 -
kagoshima-official-005-008-2026	三島村	三島村 三島村さくらねこ無料不妊手術事業（行政枠）について	公式ページ記載の補助率・上限額または支援内容に従う	https://mishimamura.com/toumin/%e4%b8%89%e5%b3%b6%e6%9d%91%e3%81%95%e3%81%8f%e3%82%89%e3%81%ad%e3%81%93%e7%84%a1%e6%96%99%e4%b8%8d%e5%a6%8a%e6%89%8b%e8%a1%93%e4%ba%8b%e6%a5%ad%ef%bc%88%e8%a1%8c%e6%94%bf%e6%9e%a0%ef%bc%89/	三島村さくらねこ無料不妊手術事業（行政枠）について 農業委員会から 後期高齢者医療制度 国民健康保険制度 介護保険について 申請書いろいろ 社会保障･税番号(マイナンバー)制度 戸籍･住民の手続き【戸籍届出・住民票・証明書】 税金 公共施設 ゴミ･家電処分について 防災 年金について 議会だより 福祉 広報みしま 補助金・事業 検診 準住民割引カード･準住民割引許可書 三島村自動車航送運賃助成事業 教育・文化・歴史 Education,
kagoshima-official-005-009-2026	十島村	十島村 健康・医療 十島村役場公式サイト	助成額１日ドックの場合：受診費用の半額（上限30,000円	https://www.tokara.jp/health/kenkou/	健康・医療 &#8211; 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育
kagoshima-official-005-010-2026	十島村	十島村 障害者福祉 十島村役場公式サイト	支給額：月額26,810円	https://www.tokara.jp/health/shogaisha/	障害者福祉 &#8211; 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育
