slug	organization	title	maxAmount	url	evidence
hiroshima-official-003-001-2026	東広島市	東広島市 おたふくかぜワクチン予防接種費用を一部助成します	上限7,000円	https://www.city.higashihiroshima.lg.jp/soshiki/kenkofukushi/2/vaccine/39381.html	おたふくかぜワクチン予防接種費用を一部助成します／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探
hiroshima-official-003-002-2026	東広島市	東広島市 ごみステーションボックス等の整備に補助を行います	上限額区分補助率上限額ごみ収集用ボックス2分の1以内20万円	https://www.city.higashihiroshima.lg.jp/soshiki/seikatsukankyo/8/gomiST/44297.html	ごみステーションボックス等の整備に補助を行います／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探
hiroshima-official-003-003-2026	東広島市	東広島市 サテライトオフィス等誘致促進助成制度	上限額は各年度500万円	https://www.city.higashihiroshima.lg.jp/soshiki/sangyo/5/4/13270.html	サテライトオフィス等誘致促進助成制度／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す menu
hiroshima-official-003-004-2026	東広島市	東広島市 まちづくり事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.higashihiroshima.lg.jp/kurashi/shiminkyodo/3/1/index.html	まちづくり事業補助金／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す menu くらしの情報
hiroshima-official-003-005-2026	東広島市	東広島市 企業立地促進助成制度（平成31年4月1日～）	限度額なし】市内に住所を有する新規雇用常用従業者1人あたり20万円	https://www.city.higashihiroshima.lg.jp/soshiki/sangyo/5/4/20035.html	企業立地促進助成制度（平成31年4月1日～）／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す
hiroshima-official-003-006-2026	東広島市	東広島市 禁煙外来治療費を助成します～禁煙を希望する市民の禁煙を応援！～	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.higashihiroshima.lg.jp/kenko/kenshin/2/28418.html	禁煙外来治療費を助成します～禁煙を希望する市民の禁煙を応援！～／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探
hiroshima-official-003-007-2026	東広島市	東広島市 高等職業訓練促進給付金等	支給額世帯の市民税課税状況によって区分非課税世帯・・・月額10万円	https://www.city.higashihiroshima.lg.jp/kosodate_kyoiku/kenko/6/7745.html	高等職業訓練促進給付金等／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す menu くらしの情
hiroshima-official-003-008-2026	東広島市	東広島市 産業集積促進助成制度（平成31年4月～）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.higashihiroshima.lg.jp/soshiki/sangyo/5/4/20036.html	産業集積促進助成制度（平成31年4月～）／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す me
hiroshima-official-003-009-2026	東広島市	東広島市 産業用地環境整備助成制度	限度額を最大5,000万円	https://www.city.higashihiroshima.lg.jp/soshiki/sangyo/5/4/13269.html	産業用地環境整備助成制度／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す menu くらしの情
hiroshima-official-003-010-2026	東広島市	東広島市 児童手当	月額（1）3歳未満一律15,000円	https://www.city.higashihiroshima.lg.jp/kosodate_kyoiku/ninshin/1/15928.html	児童手当／東広島市ホームページ 本文へ Foreign Language 文字サイズ変更 背景色変更 閲覧支援 くらしの情報 事業者の方へ 市政情報 観光情報 緊急情報 施設から探す イベントを探す 募集を探す 組織から探す ご意見・お問い合わせ アクセス 開庁日・開庁時間 Foreign Language 緊急情報 情報を探す キーワード検索 施設から探す イベントを探す 募集を探す 組織から探す menu くらしの情報 事業者の方へ
