slug	organization	title	maxAmount	url	evidence
tokushima-official-004-001-2026	美波町	美波町 美波町ふるさと同窓会開催補助金について	上限20,000円	https://www.town.minami.lg.jp/docs/1036510.html	美波町ふるさと同窓会開催補助金について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福
tokushima-official-004-002-2026	美波町	美波町 令和８年度 就学援助費について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.minami.lg.jp/docs/5309216.html	令和８年度 就学援助費について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福祉 福祉
tokushima-official-004-003-2026	美波町	美波町 令和8年度 美波町育英奨学金を希望される方へ	月額5万円	https://www.town.minami.lg.jp/docs/5605238.html	令和8年度 美波町育英奨学金を希望される方へ - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介
tokushima-official-004-004-2026	美波町	美波町 ひとり親家庭等医療費助成制度について	医療費の自己負担分等を助成	https://www.town.minami.lg.jp/docs/147.html	ひとり親家庭等医療費助成制度について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福祉
tokushima-official-004-005-2026	美波町	美波町 令和７年度 就学援助費について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.minami.lg.jp/docs/4587268.html	令和７年度 就学援助費について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福祉 福祉
tokushima-official-004-006-2026	美波町	美波町 令和７年度 美波町育英奨学金を希望される方へ	月額5万円	https://www.town.minami.lg.jp/docs/4683699.html	令和７年度 美波町育英奨学金を希望される方へ - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介
tokushima-official-004-007-2026	美波町	美波町 児童手当制度の改正について	支給額を月額3万円	https://www.town.minami.lg.jp/docs/4309092.html	児童手当制度の改正について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福祉 福祉政策
tokushima-official-004-008-2026	美波町	美波町 停電復旧時からの通電火災防止のための補助(感震ブレーカー設置）	上限額２，０００円	https://www.town.minami.lg.jp/docs/2271425.html	停電復旧時からの通電火災防止のための補助(感震ブレーカー設置） - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医
tokushima-official-004-009-2026	美波町	美波町 ブロック塀等撤去事業（地震・津波避難路確保のための補助）	上限額１５万円	https://www.town.minami.lg.jp/docs/blocktekkyo.html	ブロック塀等撤去事業（地震・津波避難路確保のための補助） - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保
tokushima-official-004-010-2026	美波町	美波町 これからのまちづくりの担い手を応援します（美波町人材育成事業補助金事業）	補助額）補助対象者補助対象事業補助対象経費補助額個人人材育成のための研修参加事業受講料又は参加費、宿泊費、交通費補助対象経費の2分の1以内、限度額50,000円	https://www.town.minami.lg.jp/docs/243.html	これからのまちづくりの担い手を応援します（美波町人材育成事業補助金事業） - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉
tokushima-official-004-011-2026	美波町	美波町 妊婦のための支援給付について	1人あたり5万円	https://www.town.minami.lg.jp/docs/4724132.html	妊婦のための支援給付について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福祉 福祉政
tokushima-official-004-012-2026	美波町	美波町 美波町不育症治療費等助成事業について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.minami.lg.jp/docs/5992676.html	美波町不育症治療費等助成事業について - にぎやかな過疎の町 美波町公式ホームページ メニュー 本文へ 小 中 大 Foreign Language 検索 検索 くらし・手続き 届出・証明 税金 ごみ・リサイクル 住まい・環境 地域活動・ボランティア 道路・交通 安全・安心 子育て・教育 妊娠・出産 子育て支援 保育園・幼稚園 小学校・中学校 高等学校 生涯学習 教育委員会 教育・相談窓口 健康・福祉 健康・医療 保険・年金 介護・福祉
