slug	organization	title	maxAmount	url	evidence
fukuoka-official-005-001-2026	古賀市	古賀市 物価高対応子育て応援手当	支給額対象児童1人につき2万円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/081.php	物価高対応子育て応援手当｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ども家庭センタ
fukuoka-official-005-002-2026	古賀市	古賀市 初回産科受診料補助	補助額10,000円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/005.php	初回産科受診料を一部補助します｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ども家庭
fukuoka-official-005-003-2026	古賀市	古賀市 産婦健康診査	助成額上記の健診内容について、１回５，０００円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/088.php	産婦健康診査｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ども家庭センター 産婦健康
fukuoka-official-005-004-2026	古賀市	古賀市 新生児聴覚検査支援事業	上限は５，０００円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/007.php	新生児聴覚検査支援事業｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ども家庭センター
fukuoka-official-005-005-2026	古賀市	古賀市 古賀市妊婦のための支援給付金	1人につき5万円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/091.php	古賀市妊婦のための支援給付金について｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ど
fukuoka-official-005-006-2026	古賀市	古賀市 造血細胞移植後任意予防接種費用助成	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/063.php	造血細胞移植により免疫が失われた人の任意予防接種費用の助成について｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情
fukuoka-official-005-007-2026	古賀市	古賀市 子育て短期支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/078.php	子育て短期支援事業（ショートステイ）｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ど
fukuoka-official-005-008-2026	古賀市	古賀市 こども誰でも通園制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/089.php	こども誰でも通園制度｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ども家庭センター
fukuoka-official-005-009-2026	古賀市	古賀市 多様な集団活動事業の利用支援	補助金額】対象の子ども1人当たり月額20,000円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/065.php	多様な集団活動事業の利用支援について｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ど
fukuoka-official-005-010-2026	古賀市	古賀市 児童手当	月額3歳未満第1子・第2子15,000円	https://www.city.koga.fukuoka.jp/cityhall/work/kosodate/016.php	児童手当｜ 子ども家庭センター｜ 市役所の仕事としくみ｜ 行政情報｜ 古賀市オフィシャルページ --> --> やさしい日本語 読み上げ Language ️ 付箋 縮小 標準 拡大 検索 --> 組織から探す 緊急時の情報 メニュー ホーム くらし・手続き 子育て・教育 健康・福祉 観光・文化 ️ 市政情報 事業者の方 現在のページ トップページ 暮らし・手続き --> 行政情報 市役所の仕事としくみ 子ども家庭センター 児童手当 児
