score	organization	title	url	evidence
30	錦町	令和8年度錦町資材価格高騰対策支援補助金について	https://www.town.kumamoto-nishiki.lg.jp/kiji0031208/index.html	令和8年度錦町資材価格高騰対策支援補助金について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳
30	錦町	錦町防災士育成事業補助金について	https://www.town.kumamoto-nishiki.lg.jp/kiji0031232/index.html	錦町防災士育成事業補助金について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年
30	錦町	障害児福祉手当について	https://www.town.kumamoto-nishiki.lg.jp/kiji003826/index.html	障害児福祉手当について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年金・税 国
30	錦町	特別障害者手当について	https://www.town.kumamoto-nishiki.lg.jp/kiji003825/index.html	特別障害者手当について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年金・税 国
30	錦町	特別児童扶養手当について	https://www.town.kumamoto-nishiki.lg.jp/kiji003812/index.html	特別児童扶養手当について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年金・税
30	錦町	令和6年4月から 錦町住宅リフォーム補助金制度の変更について	https://www.town.kumamoto-nishiki.lg.jp/kiji003818/index.html	令和6年4月から 錦町住宅リフォーム補助金制度の変更について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 新型コロナウイルス感染症 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マ
30	錦町	物価高対応子育て応援手当について	https://www.town.kumamoto-nishiki.lg.jp/kiji0031131/index.html	物価高対応子育て応援手当について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年
30	錦町	児童手当について	https://www.town.kumamoto-nishiki.lg.jp/kiji00313/index.html	児童手当について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 新型コロナウイルス感染症 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年金・
30	錦町	錦町子ども医療費助成制度について	https://www.town.kumamoto-nishiki.lg.jp/kiji003288/index.html	錦町子ども医療費助成制度について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 新型コロナウイルス感染症 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パ
30	錦町	錦町ICT関連検定等受験促進助成金の設置について	https://www.town.kumamoto-nishiki.lg.jp/kiji003443/index.html	錦町ICT関連検定等受験促進助成金の設置について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 新型コロナウイルス感染症 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・
30	錦町	【第2弾】熊本県中小・小規模事業者生産性・売上げ向上後押し事業補助金について	https://www.town.kumamoto-nishiki.lg.jp/kiji0031147/index.html	【第2弾】熊本県中小・小規模事業者生産性・売上げ向上後押し事業補助金について / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録
30	錦町	錦町防災士育成事業補助金について	https://www.town.kumamoto-nishiki.lg.jp/bousai/kiji0031232/index.html	錦町防災士育成事業補助金について / 防災サイト / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 町からのお知らせ 避難場所 防災マップ 防災・減災 災害発生時 復旧・復興時 マイページ オープニングに戻る 行政トップへ戻る 町からのお知らせ 避難場所 防災マップ 防災・減災 災害発生時 復旧・復興時 錦町ハザードマップ 事前の備え・知識 防災情報を受け取る 災害に遭ったら 令和２年７月豪雨 Jアラート 国民保護 避難勧告・避難対象地域 災害対策本部の発表 災害発生箇所 災害発生箇所の一覧と地図 危険地域・遮断道路等の一覧と地図 町内の状況 公共施
30	錦町	錦町商工業後継者支援給付金	https://www.town.kumamoto-nishiki.lg.jp/kiji003392/index.html	錦町商工業後継者支援給付金 / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 新型コロナウイルス感染症 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポー
28	錦町	手当・支援・助成	https://www.town.kumamoto-nishiki.lg.jp/list00174.html	手当・支援・助成 / 錦町 ヘッダーをスキップ 本文へジャンプ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ オープニングに戻る くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 マイページ オープニングに戻る 行政トップへ戻る マイページ グローバルナビゲーションをスキップ くらし・手続き 健康・福祉 子育て・教育 しごと・観光 町政 くらしの情報 町民の皆様へ 感染状況・相談窓口 ワクチン接種 個人向け支援 事業者向け支援 施設・学校・行事関連 戸籍・住民登録等 戸籍・住民登録 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳 パスポート 年金・税 国民年金
