
## 竹富町
1	30	令和8年度 竹富町ブロードバンド加入促進補助金交付事業	https://www.town.taketomi.lg.jp/soshiki/soumu/broadband-subsidy/	令和8年度 竹富町ブロードバンド加入促進補助金交付事業 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 令和8年度 竹富町ブロー
2	30	令和7年度地域活性化助成事業（前期）の公募について	https://www.town.taketomi.lg.jp/soshiki/zaisei/1707360116/	令和7年度地域活性化助成事業（前期）の公募について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 令和7年度地域活性化助成事業
3	30	申請・届出について	https://www.town.taketomi.lg.jp/soshiki/bousaikikikanri/1724218939/	申請・届出について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 申請・届出について ホーム 組織一覧 防災危機管理課 申請・
4	30	竹富町出産・子育て応援事業について	https://www.town.taketomi.lg.jp/soshiki/kenkozukuri/1678175298/	竹富町出産・子育て応援事業について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町出産・子育て応援事業について ホーム
5	30	竹富町歯科診療所通院に係る渡航費助成事業	https://www.town.taketomi.lg.jp/soshiki/kenkozukuri/1704433480/	竹富町歯科診療所通院に係る渡航費助成事業 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町歯科診療所通院に係る渡航費助成事
6	30	竹富町骨髄等移植ドナー支援事業について	https://www.town.taketomi.lg.jp/soshiki/kenkozukuri/1699321867/	竹富町骨髄等移植ドナー支援事業について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町骨髄等移植ドナー支援事業について
7	30	難病患者等渡航費助成について	https://www.town.taketomi.lg.jp/soshiki/kenkozukuri/nanbyoutokouhi/	難病患者等渡航費助成について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 難病患者等渡航費助成について ホーム 組織一覧 健
8	30	竹富町妊婦のための支援給付事業について	https://www.town.taketomi.lg.jp/soshiki/kenkozukuri/1745474871/	竹富町妊婦のための支援給付事業について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町妊婦のための支援給付事業について
9	30	福祉支援課	https://www.town.taketomi.lg.jp/soshiki/fukushishien/	福祉支援課 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 福祉支援課 ホーム 組織一覧 福祉支援課 福祉支援課の新着情報 事業
10	30	令和6年度住民税非課税世帯への給付金（3万円）について	https://www.town.taketomi.lg.jp/soshiki/fukushishien/1736329417/	令和6年度住民税非課税世帯への給付金（3万円）について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 令和6年度住民税非課税世
11	30	児童手当についての大切なお知らせ	https://www.town.taketomi.lg.jp/soshiki/kodomomirai/r6jidouteatekaisei/	児童手当についての大切なお知らせ | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 児童手当についての大切なお知らせ ホーム 組織
12	30	母子父子寡婦福祉資金貸付金制度のご案内	https://www.town.taketomi.lg.jp/soshiki/kodomomirai/bfkkashitsukekin/	母子父子寡婦福祉資金貸付金制度のご案内 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 母子父子寡婦福祉資金貸付金制度のご案内
13	30	児童手当について(令和6年9月支給分までの旧制度)	https://www.town.taketomi.lg.jp/soshiki/kodomomirai/jidouteate0old/	児童手当について(令和6年9月支給分までの旧制度) | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 児童手当について(令和6年9
14	30	令和8年度おきなわ農林水産物県外出荷促進事業（北部・離島地域振興）について	https://www.town.taketomi.lg.jp/soshiki/nourinsuisan/1779434755/	令和8年度おきなわ農林水産物県外出荷促進事業（北部・離島地域振興）について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 令和
15	30	竹富町1か月児健康診査費用助成事業	https://www.town.taketomi.lg.jp/lifeevent/ninshin/1744086706/	竹富町1か月児健康診査費用助成事業 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町1か月児健康診査費用助成事業 ホーム
16	30	竹富町結婚新生活支援事業について	https://www.town.taketomi.lg.jp/lifeevent/marriage/r7kekkonshinseikatsu/	竹富町結婚新生活支援事業について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町結婚新生活支援事業について ホーム ライ
17	30	竹富町こどもの通院にかかる渡航費助成	https://www.town.taketomi.lg.jp/guide/kosodate/kosodateshien/1632457955/	竹富町こどもの通院にかかる渡航費助成 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け こどもの通院にかかる渡航費助成制度について
18	30	難病患者等渡航費助成について	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/iryou/1531214563/	難病患者等渡航費助成について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 難病患者等渡航費助成について ホーム 暮らしのガイ
19	30	児童手当	https://www.town.taketomi.lg.jp/guide/kosodate/kosodateshien/1531281167/	児童手当 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 児童手当 ホーム 暮らしのガイド 子育て・教育 子育て支援 児童手当
20	30	こども医療費助成	https://www.town.taketomi.lg.jp/guide/kosodate/kodomo_kenkou/1531276571/	こども医療費助成 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け こども医療費助成 ホーム 暮らしのガイド 子育て・教育 子ども
21	30	児童扶養手当・特別児童扶養手当	https://www.town.taketomi.lg.jp/guide/kosodate/kosodateshien/1531296156/	児童扶養手当・特別児童扶養手当 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 児童扶養手当・特別児童扶養手当 ホーム 暮らしの
22	30	母子及び父子家庭等医療費助成制度	https://www.town.taketomi.lg.jp/guide/kosodate/kodomo_kenkou/1531221397/	母子及び父子家庭等医療費助成制度 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 母子及び父子家庭等医療費助成制度 ホーム 暮ら
23	30	竹富町妊産婦支援事業	https://www.town.taketomi.lg.jp/guide/kosodate/ninshin_shussan/1703052839/	竹富町妊産婦支援事業 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町妊産婦支援事業 ホーム 暮らしのガイド 子育て・教育
24	30	伴走型相談支援と出産・子育て応援事業	https://www.town.taketomi.lg.jp/guide/kosodate/ninshin_shussan/1703126577/	伴走型相談支援と出産・子育て応援事業 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 伴走型相談支援と出産・子育て応援事業 ホー
25	30	竹富町新生児聴覚検査費用助成事業	https://www.town.taketomi.lg.jp/guide/kosodate/ninshin_shussan/1703053655/	竹富町新生児聴覚検査費用助成事業 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町新生児聴覚検査費用助成事業 ホーム 暮ら
26	30	竹富町アピアランスケア支援事業について	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/iryou/appearancecare/	竹富町アピアランスケア支援事業について | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 竹富町アピアランスケア支援事業について
27	30	各種手帳について（身体、療育、精神）	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/syougaihukushi/syougaitecho/	各種手帳について（身体、療育、精神） | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 各種手帳について（身体、療育、精神） ホー
28	30	重度心身障がい者（児）医療費助成	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/syougaihukushi/shougaijushiniryou/	重度心身障がい者（児）医療費助成 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 重度心身障がい者（児）医療費助成 ホーム 暮ら
29	30	自立支援医療費助成	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/syougaihukushi/jiritsushieniryouhi/	自立支援医療費助成 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 自立支援医療費助成（更生、育成、精神通院） ホーム 暮らしの
30	30	意思疎通支援	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/syougaihukushi/shougaiishisotsu/	意思疎通支援 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 意思疎通支援事業について ホーム 暮らしのガイド 健康・福祉 障が
31	30	特別障害者手当と障害児福祉手当	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/syougaihukushi/tokubetusyougaiteate/	特別障害者手当と障害児福祉手当 | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 特別障害者手当と障害児福祉手当 ホーム 暮らしの
32	30	障害福祉サービス	https://www.town.taketomi.lg.jp/guide/kenkou_fukushi/syougaihukushi/shougaiservice/	障害福祉サービス | 竹富町ホームページ 本文へ 日本最南端のまち竹富町 文字サイズ 背景色 LANGUAGE 日本語 English 简体中文 繁体中文 サイトマップ よくある質問 お問い合わせ ホーム 暮らしのガイド イベント・行事 竹富町を知ろう 町政情報 防災情報 防災マップ 事業者向け 障害福祉サービス ホーム 暮らしのガイド 健康・福祉 障がい福
