slug	organization	title	maxAmount	url	evidence
miyazaki-official-006-001-2026	日之影町	日之影町 はり・きゅう等費用の助成	800円を助成	https://www.town.hinokage.lg.jp/docs/2016021900012/	はり・きゅう等費用の助成 公開日 2016年2月19日 はり、きゅう等費用助成事業 65歳～74歳までの方に1回800円を助成します。（年12回が限度です。） 「はり、きゅう等」とは、あん摩、マッサージ指圧師、はり師、きゅう師等による治療のすべてをいいます。 75歳以上の方は後期高齢者医療制度で1回1,000円が助成されます。（年24回が限度です。） 助成内容 1回800円を助成します。（年12回が限度です。） 対象者 65歳～74歳ま
miyazaki-official-006-002-2026	日之影町	日之影町 みやざき結婚サポートセンター入会登録補助金のご案内	上限１１，０００円	https://www.town.hinokage.lg.jp/docs/2023090600019/	みやざき結婚サポートセンター入会登録補助金のご案内 公開日 2023年9月15日 日之影町では、町内在住の未婚者の結婚を支援するため、『みやざき結婚サポートセンター』への入会登録料を補助します。 １．補助金の対象者 次の要件をすべて満たしている方が対象となります。 （１）センターの入会日において日之影町内に住所を有し、かつ居住している方で、現に婚姻をしていない方 （２）令和５年９月１日以降にセンターに入会した方であって、補助金の交付申請
miyazaki-official-006-003-2026	日之影町	日之影町 移住支援金制度	最大200万円	https://www.town.hinokage.lg.jp/docs/2023072000011/	移住支援金制度 公開日 2023年9月27日 移住支援金制度の概要 移住支援金制度とは、移住・定住の促進及び地域における人材不足の解消を図るため、宮崎県外から日之影町へ移住し、「ふるさと宮崎人材バンク」に求人掲載のある法人等に就業等された方に、最大200万円が支給される制度です。 ただし、移住元及び移住先において一定の要件を満たす必要があります。支援金の支給を受ける場合は、本町への申請が必要です（申請前に必ず事前相談ください）。 なお、
miyazaki-official-006-004-2026	日之影町	日之影町 子ども医療費助成（令和７年４月以降診療分）	医療費・利用料等の自己負担分を助成または無償化	https://www.town.hinokage.lg.jp/docs/2025022600029/	子ども医療費助成（令和７年４月以降診療分） 公開日 2025年4月1日 子ども医療費助成制度 日之影町では、0歳から高校生世代（18歳到達後最初の３月31日）までの子どもを対象に医療費の助成を行っています。 自己負担額 令和４年度から 中学生修了（15歳到達後最初の３月31日）まで 保険診療による医療費の一部負担額は無料です。 &darr; 令和７年度から 高校生世代 （18歳到達後最初の３月31日） まで 保険診療による医療費の一部負
miyazaki-official-006-005-2026	日之影町	日之影町 児童扶養手当	1人の場合43,160円	https://www.town.hinokage.lg.jp/docs/2016031800142/	児童扶養手当 公開日 2016年3月14日 児童扶養手当とは？ 父又は母と生計を同じくしていない児童（１８歳に達する日以降の最初の３月３１日までの間にある者又は特別児童扶養手当を受給している障がい児は２０歳未満。）を監護・養育している人に手当を支給し、児童の福祉の増進を図るものです。 支給要件 認定請求（支給を受けるには） 現況届（更新手続き） 各種届について 申請先（取扱窓口） 1.支給要件 1.支給対象者（受給者） 次の条件全てにに
miyazaki-official-006-006-2026	日之影町	日之影町 小児任意予防接種助成	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.hinokage.lg.jp/docs/2016020500107/	小児任意予防接種助成 公開日 2025年10月15日 小児任意予防接種費用補助事業 下記の予防接種の費用の一部を助成します。 申請書兼請求書、領収書、接種証明書（母子手帳可）、振込口座の通帳、 をお持ちになり、保健センターまでお越しください。 ※申請書兼請求書は保健センター窓口にあります。 予防接種名 助成回数 対象年齢 助成金額 おたふくかぜ 対象年齢内で2回 生後12か月から小学校就学の始期に 達する日の前日まで（年長者）の者 3,
miyazaki-official-006-007-2026	日之影町	日之影町 浄化槽	補助金額確定通知補助金請求補助金交付（設置者が指定された口座への振替となります）合併処理浄化槽設置後の維持管理費（年間）5人槽・・・約30,000～39,000円	https://www.town.hinokage.lg.jp/docs/2016022600034/	浄化槽 公開日 2016年3月14日 合併処理浄化槽の設置推進 生活雑排水による河川等の汚濁を防止するために、し尿と生活雑排水（台所、風呂等）を合併して処理する浄化槽を設置されます方へ補助金を交付します。 補助金の交付申請等は、町民福祉課住民生活係（TEL：87-3802）で受付けます。 補助要件等 浄化槽の機能を維持するため、浄化槽の保守点検及び清掃業務の委託契約が必要です。また、浄化槽法第7条及び第11条の法定検査の実施も必要です。
miyazaki-official-006-008-2026	日之影町	日之影町 日之影町アピアランスケアサポート事業	助成額（１）医療用ウイッグ等（医療用ウイッグ、装着用ネット、毛付き帽子）20,000円	https://www.town.hinokage.lg.jp/docs/2026040900030/	日之影町アピアランスケアサポート事業 公開日 2026年4月10日 日之影町アピアランスケアサポート事業 がん患者の方の治療と就労等の両立を支援するため、医療用ウイッグ等の購入費用の一部を助成します。 対象者（以下のすべてに該当する方） １）町内に住所を有している方 ２）がんと診断され治療を受けた方、または現在受けている方 ３）過去に同様の助成を受けていない方 ４）町税等の滞納がない方 対象となる用具と助成額 （１）医療用ウイッグ等（医
miyazaki-official-006-009-2026	日之影町	日之影町 日之影町骨髄移植ドナー支援事業奨励金	公式ページ記載の支援額・奨励金額に従う	https://www.town.hinokage.lg.jp/docs/2023082200012/	日之影町骨髄移植ドナー支援事業奨励金 公開日 2023年8月23日 骨髄移植ドナーを支援するための奨励金の交付について 骨髄等の移植の推進及び骨髄等提供者と事業所の負担軽減を図ることを目的に、公営財団法人日本骨髄バン クが実施する骨髄バンク事業において、骨髄等を提供した町民等に奨励金を交付します。 奨励金の交付対象者 ・令和５年４月１日以後に財団が実施する骨髄バンク事業において骨髄等の提供を完了した者で、交付申請 をするときに町内に住所
miyazaki-official-006-010-2026	日之影町	日之影町 日之影町住宅等除却事業補助金について	上限３０万円	https://www.town.hinokage.lg.jp/docs/2026041600014/	日之影町住宅等除却事業補助金について 公開日 2026年5月15日 日之影町では、将来周辺に影響を及ぼすおそれのある住宅等の除却を推進し、地域の良好な居住環境の確保に資するため、町内に在する住宅等を除却する所有者等に対し、除却費用の一部を補助します。 住宅等とは、町内に在する一戸建ての住宅、長屋、共同住宅及び併用住宅の総称です。 １．対象者 住宅等の所有者または相続人 ２．対象経費 住宅等の解体費用や解体後の土地整備に要する費用 ３．補
