slug	organization	title	maxAmount	url	evidence
okayama-official-005-001-2026	鏡野町	鏡野町 チャイルドシート購入補助金	限度額は20,000円	https://www.town.kagamino.lg.jp/site/kosodatesien/1877.html	チャイルドシート購入補助金（電子申請できます） - 鏡野町の子育て支援 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町
okayama-official-005-002-2026	鏡野町	鏡野町 おむつ購入費等助成	1人につき月額4,000円	https://www.town.kagamino.lg.jp/site/kosodatesien/5794.html	おむつ購入費等助成（電子申請できます） - 鏡野町の子育て支援 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報
okayama-official-005-003-2026	鏡野町	鏡野町 鏡野町こうのとり支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/site/kosodatesien/1002.html	鏡野町こうのとり支援事業 - 鏡野町の子育て支援 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報
okayama-official-005-004-2026	鏡野町	鏡野町 児童手当	支給額対象児童と支給額対象児童支給額（1人当たり月額）3歳未満第1子・第2子15,000円	https://www.town.kagamino.lg.jp/site/kosodatesien/1828.html	児童手当 - 鏡野町の子育て支援 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる
okayama-official-005-005-2026	鏡野町	鏡野町 家庭用生ごみ処理機等購入費助成金	上限60,000円	https://www.town.kagamino.lg.jp/soshiki/1/1077.html	家庭用生ごみ処理機等購入費助成金 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる
okayama-official-005-006-2026	鏡野町	鏡野町 高校生通学助成制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/22/1019.html	高校生通学助成制度 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何をお
okayama-official-005-007-2026	鏡野町	鏡野町 鏡野町定住促進空き家改修事業補助金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/22/1122.html	鏡野町定住促進空き家改修事業補助金 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじ
okayama-official-005-008-2026	鏡野町	鏡野町 鏡野町同窓会等支援事業補助金	上限15万円	https://www.town.kagamino.lg.jp/soshiki/22/11726.html	鏡野町同窓会等支援事業補助金のお知らせ - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報
okayama-official-005-009-2026	鏡野町	鏡野町 移住・定住支援	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/22/2143.html	移住・定住支援 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何をお探し
okayama-official-005-010-2026	鏡野町	鏡野町 障害に関する医療費の助成	上限表1所得区分条件外来のみ入院を含む場合一定以上町民税の課税所得が145万円	https://www.town.kagamino.lg.jp/soshiki/25/1846.html	障害に関する医療費の助成 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索
okayama-official-005-011-2026	鏡野町	鏡野町 障害に関する手当	1人につき月額58,450円	https://www.town.kagamino.lg.jp/soshiki/25/1850.html	障害に関する手当 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何をお探
okayama-official-005-012-2026	鏡野町	鏡野町 日常生活の援助、各種助成等	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/25/1852.html	日常生活の援助、各種助成等 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索
okayama-official-005-013-2026	鏡野町	鏡野町 地域生活支援事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/25/1845.html	地域生活支援事業 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何をお探
okayama-official-005-014-2026	鏡野町	鏡野町 妊婦のための支援給付	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/26/1628.html	妊婦のための支援給付のご案内 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検
okayama-official-005-015-2026	鏡野町	鏡野町 子育て世帯訪問支援事業	1人）利用料金利用後、事業者に直接お支払いください所得区分1時間当たり生活保護世帯無料市町村民税非課税世帯市町村民税の所得割合算額が77,101円	https://www.town.kagamino.lg.jp/soshiki/26/1646.html	子育て世帯訪問支援事業（家事・育児サポート） - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光
okayama-official-005-016-2026	鏡野町	鏡野町 児童扶養手当	月額48,050円	https://www.town.kagamino.lg.jp/soshiki/26/1830.html	児童扶養手当 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何をお探しで
okayama-official-005-017-2026	鏡野町	鏡野町 ひとり親家庭等の医療費助成	上限額＞所得区分判定基準負担上限月額外来入院又は合算一定以上市町村民税課税所得額が145万円	https://www.town.kagamino.lg.jp/soshiki/26/1831.html	ひとり親家庭等の医療費助成 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索
okayama-official-005-018-2026	鏡野町	鏡野町 ひとり親支援制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/26/5477.html	ひとり親支援制度 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何をお探
okayama-official-005-019-2026	鏡野町	鏡野町 鏡野町住宅リフォーム事業費補助金	補助金上限額】20万円	https://www.town.kagamino.lg.jp/soshiki/4/2154.html	鏡野町住宅リフォーム事業費補助金 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる
okayama-official-005-020-2026	鏡野町	鏡野町 紙おむつ処理用ごみ袋支給	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/site/kosodatesien/8361.html	紙おむつ処理用ごみ袋支給（電子申請できます） - 鏡野町の子育て支援 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政
okayama-official-005-021-2026	鏡野町	鏡野町 新卒者等ふるさと就職奨励金	1人につき100,000円	https://www.town.kagamino.lg.jp/soshiki/22/2145.html	新卒者等ふるさと就職奨励金のお知らせについて - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光
okayama-official-005-022-2026	鏡野町	鏡野町 グループホーム家賃軽減	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kagamino.lg.jp/soshiki/25/2116.html	グループホーム家賃軽減 - 鏡野町公式ホームページ ページの先頭です。 メニューを飛ばして本文へ Kagamino Pickup メニュー 検索 Top JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 文字サイズ 標準 拡大 背景色 白 黒 青 ページを 一時保存する メニュー くらし 子育て 医療・福祉 町政情報 しごとの情報 観光情報 とじる 検索 何
