slug	organization	title	maxAmount	url	evidence
saga-official-004-001-2026	有田町	有田町 有田っ子出産・子育て応援ニコッと給付金について	支給額対象児童一人あたり10万円	https://www.town.arita.lg.jp/kosodate/kiji003301/index.html	有田っ子出産・子育て応援ニコッと給付金について / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成
saga-official-004-002-2026	有田町	有田町 有田町妊婦に対する交通費及び宿泊費支援事業	上限）から、1泊あたり2,000円	https://www.town.arita.lg.jp/kosodate/kiji0033685/index.html	有田町妊婦に対する交通費及び宿泊費支援事業 / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育
saga-official-004-003-2026	有田町	有田町 出産育児一時金（国保）	支給額は、1児につき50万円	https://www.town.arita.lg.jp/kosodate/kiji003736/index.html	出産育児一時金（国保） / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施設 保育所
saga-official-004-004-2026	有田町	有田町 不妊治療応援事業	助成額1周期につき上限3万円	https://www.town.arita.lg.jp/kosodate/kiji0032538/index.html	不妊治療応援事業 / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施設 保育所・こど
saga-official-004-005-2026	有田町	有田町 子どもへのインフルエンザ予防接種の助成について（高校生相当年齢まで）	助成額1回目または2回目のインフルエンザ予防接種費に対し、最大2,000円	https://www.town.arita.lg.jp/kosodate/kiji0032762/index.html	子どもへのインフルエンザ予防接種の助成について（高校生相当年齢まで） / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接
saga-official-004-006-2026	有田町	有田町 児童手当	支給額児童手当支給額（令和6年10月改正）第1子第2子第3子以降3歳未満15,000円	https://www.town.arita.lg.jp/kosodate/kiji003574/index.html	児童手当 / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施設 保育所・こども園など
saga-official-004-007-2026	有田町	有田町 児童扶養手当について	月額（令和8年4月～）児童扶養手当月額（令和8年4月から）区分手当の全部を受給できる方手当の一部を受給できる方児童1人のとき48,050円	https://www.town.arita.lg.jp/kosodate/kiji003883/index.html	児童扶養手当について / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施設 保育所・
saga-official-004-008-2026	有田町	有田町 特別児童扶養手当について	月額58,450円	https://www.town.arita.lg.jp/kosodate/kiji0032463/index.html	特別児童扶養手当について / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施設 保育
saga-official-004-009-2026	有田町	有田町 ひとり親家庭等医療費助成について	限度額扶養親族の数本人扶養義務者および配偶者0人2,080,000円	https://www.town.arita.lg.jp/kosodate/kiji003891/index.html	ひとり親家庭等医療費助成について / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施
saga-official-004-010-2026	有田町	有田町 子どもの医療費助成について	医療費の自己負担分等を助成	https://www.town.arita.lg.jp/kosodate/kiji003887/index.html	子どもの医療費助成について / ありた子育てサイト / 有田町公式ホームページ ヘッダーをスキップ 本文へジャンプ Language English 中文(简化字) 中文(繁體字) 한국어 アクセシビリティ 行政トップページへ 年齢・対象別で探す 目的別で探す 相談窓口 施設を探す 妊娠・出産 赤ちゃん～入学前 小学生・中学生 高校生 ひとり親家庭 サポートが必要な子ども 小児医療・健診・予防接種 手当・支援・助成 子育て・交流施設 保
