score	organization	title	url	evidence
30	うるま市	年金生活者支援給付金	https://www.city.uruma.lg.jp/1006005000/contents/17349.html	年金生活者支援給付金 | うるま市公式ホームページ 本文へスキップします。 うるま市 緊急情報 緊急情報 防災一口メモ 緊急情報一覧 緊急情報RSS Foreign Language 語句で検索 IDで検索 語句で検索 IDで検索 新着情報 ホーム 便利メニュー 閉じる 手続きナビ 検索メニュー 閉じる 防災・安全 暮らし・手続き 子育て・教育 健康・医療・福祉 観光・文化・スポーツ まちづくり・環境 産業・しごと 市政情報 トップ > 暮らし・手続き > 保険・年金 > 年金 > 年金生活者支援給付金 ポスト LINEで送る ページID：2897 更新日：2026年6月5日 ここから本文です。 目次 年金生活者支援給付金 年金生活者支援給付金は、公的年金等の収入や所得が一定基準額以下の年金受給者の生活を支援す
30	沖縄市	重度の障がいのある人のための医療費助成について知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2934.html	重度の障がいのある人のための医療費助成について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相
30	沖縄市	水道料金の減免について	https://www.city.okinawa.okinawa.jp/k055/kurashi/jougesuidou/jousuidou/ryoukin/41250.html	水道料金の減免について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組
30	沖縄市	障害者手帳をお持ちの方のNHK受信料減免制度について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2899.html	障害者手帳をお持ちの方のNHK受信料減免制度について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談
28	沖縄市	国保:出産費資金の貸付について知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2724.html	国保:出産費資金の貸付について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
25	糸満市	助成・手当	https://www.city.itoman.lg.jp/life/sub/3/	助成・手当 - 糸満市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー --> 閲覧補助 ホーム 検索 メニュー 本文へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる ふりがな やさしい日本語 キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID検索 キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF 分類でさがす 組織でさがす カレンダーでさがす 地図でさがす 申請・届け出でさがす 注目ワード マイナンバーカード 子育て支援 暮らし・手続き 健康・福祉 子育て・教育 産業・しごと 市政 現在地 トップページ > 助成・手当 本文 助成・手当 新着情報 2026年7月16
25	糸満市	子育て手当	https://www.city.itoman.lg.jp/life/4/12/65/	子育て手当 - 糸満市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー --> 閲覧補助 ホーム 検索 メニュー 本文へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる ふりがな やさしい日本語 キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID検索 キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF 分類でさがす 組織でさがす カレンダーでさがす 地図でさがす 申請・届け出でさがす 注目ワード マイナンバーカード 子育て支援 暮らし・手続き 健康・福祉 子育て・教育 産業・しごと 市政 現在地 トップページ > 分類でさがす > 子育て・教育 > 子育て > 子育て手当
19	糸満市	奨学金	https://www.city.itoman.lg.jp/life/4/14/219/	奨学金 - 糸満市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー --> 閲覧補助 ホーム 検索 メニュー 本文へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる ふりがな やさしい日本語 キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID検索 キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF 分類でさがす 組織でさがす カレンダーでさがす 地図でさがす 申請・届け出でさがす 注目ワード マイナンバーカード 子育て支援 暮らし・手続き 健康・福祉 子育て・教育 産業・しごと 市政 現在地 トップページ > 分類でさがす > 子育て・教育 > 教育・育成 > 奨学金 本
30	豊見城市	【沖縄県からのお知らせ】ちゅらっとターン交通費補助金について	https://www.city.tomigusuku.lg.jp/bosyu/9896.html	【沖縄県からのお知らせ】ちゅらっとターン交通費補助金について／豊見城市役所 公式ホームページ スマートフォン版を表示 本文へ 閲覧支援 Foreign Language English 中文（簡体） 中文（繁体） 翻訳 くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化 ・スポーツ しごと・産業 行政情報 くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 Foreign Language English 中文（簡体） 中文（繁体） 翻訳 PC版で表示する メニューを閉じる 現在の位置 ホーム （新着情報欄）募集 【沖縄県からのお知らせ】ちゅらっとターン交通費補助金について 【沖縄県からのお知らせ】ちゅらっとターン交通費補助金について 更新日：2026年06月2
16	豊見城市	補助金・助成金・給付金	https://www.city.tomigusuku.lg.jp/kurashi_tetsuzuki/service_madoguchi/4/index.html	補助金・助成金・給付金／豊見城市役所 公式ホームページ スマートフォン版を表示 本文へ 閲覧支援 Foreign Language English 中文（簡体） 中文（繁体） 翻訳 くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化 ・スポーツ しごと・産業 行政情報 くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 Foreign Language English 中文（簡体） 中文（繁体） 翻訳 PC版で表示する メニューを閉じる 現在の位置 ホーム くらし・手続き くらしのサービス・窓口 補助金・助成金・給付金 補助金・助成金・給付金 子育て・教育 暮らし・健康・福祉 生活・環境・安全 その他 くらしのサービス・窓口 豊見城市役所 〒901-0292 沖
