slug	organization	title	maxAmount	url	evidence
yamaguchi-official-002-001-2026	下松市	下松市 下松市自治会助成金	5,500円を交付	https://www.city.kudamatsu.lg.jp/chiiki/kyoudou/jitikai/jitikaijoseikin.html	山口県下松市／下松市自治会助成金について JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; くらし・手続き &gt; 自治会について &gt; 下松市自治会助成金に
yamaguchi-official-002-002-2026	下松市	下松市 後期高齢者医療の給付	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kudamatsu.lg.jp/hoken/kurashi/koukikoureishairyou/iryounokyuufu.html	山口県下松市／後期高齢者医療の給付 JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; くらし・手続き &gt; 後期高齢者医療制度 &gt; 後期高齢者医療の給付
yamaguchi-official-002-003-2026	下松市	下松市 年金生活者支援給付金制度	所得・対象区分に応じて手当等を支給	https://www.city.kudamatsu.lg.jp/hoken/seikatsu/jyumin/nenkin/nenkinseikatsusyasienkyuuhukin.html	山口県下松市／年金生活者支援給付金制度について JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; くらし・手続き &gt; 年金生活者支援給付金制度について ご意見
yamaguchi-official-002-004-2026	下松市	下松市 不育症治療費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kudamatsu.lg.jp/kenkou/fukushi/hoken/huikusinsei.html	山口県下松市／不育症治療費助成事業 JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &gt; 不育症治療費助成事業 相談支
yamaguchi-official-002-005-2026	下松市	下松市 一般不妊治療費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kudamatsu.lg.jp/kenkou/fukushi/hoken/ippannhuninn.html	山口県下松市／一般不妊治療費助成事業 JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &gt; 一般不妊治療費助成事業 相
yamaguchi-official-002-006-2026	下松市	下松市 人工授精費助成事業	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kudamatsu.lg.jp/kenkou/fukushi/hoken/jinkou.html	山口県下松市／人工授精費助成事業 JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &gt; 人工授精費助成事業 相談支援・
yamaguchi-official-002-007-2026	下松市	下松市 不妊治療費助成事業の所得制限	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kudamatsu.lg.jp/kenkou/syotoku.html	山口県下松市／不妊治療費助成事業の所得制限について JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &gt; 不妊治療費助
yamaguchi-official-002-008-2026	下松市	下松市 母子家庭自立支援給付金及び父子家庭自立支援給付金	上限100,000円	https://www.city.kudamatsu.lg.jp/kodomokatei/koutoushokugyoukunnrenn-jiritsushienkyouikukunnrenn.html	山口県下松市／母子家庭自立支援給付金及び父子家庭自立支援給付金について JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &
yamaguchi-official-002-009-2026	下松市	下松市 児童扶養手当	限度額表扶養親族の数本人孤児等の養育者、配偶者、扶養義務者の限度額全部支給の限度額一部支給停止の限度額0人69万円	https://www.city.kudamatsu.lg.jp/kosodateshien/fukushi/jidou/jidoufuyouteate.html	山口県下松市／児童扶養手当 JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &gt; 児童扶養手当 相談支援・助成 妊娠・
yamaguchi-official-002-010-2026	下松市	下松市 児童手当	支給額が3万円	https://www.city.kudamatsu.lg.jp/kosodateshien/fukushi/jidou/jidouteate.html	山口県下松市／令和6年度 児童手当制度改正（拡充）について JavaScriptが無効なため一部の機能が動作しません。動作させるためにはJavaScriptを有効にしてください。またはブラウザの機能をご利用ください。 本文へスキップします。 文字サイズ変更 色合い変更 Foreign Language サイト内検索 組織から探す 施設案内 よくある質問 携帯サイト トップ &gt; 子育て・教育 &gt; 相談支援・助成 &gt; 児童
