score	organization	title	url	evidence
30	あさぎり町	株式会社クラッソーネと「空き家除却促進に係る連携協定」を締結しました	https://www.town.asagiri.lg.jp/kiji0034738/index.html	株式会社クラッソーネと「空き家除却促進に係る連携協定」を締結しました / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（
30	あさぎり町	無料職業紹介所からの求人情報	https://www.town.asagiri.lg.jp/kiji0034683/index.html	無料職業紹介所からの求人情報 / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住
30	あさぎり町	パスポート（旅券）のオンライン申請受付・交付のご案内	https://www.town.asagiri.lg.jp/kiji0034714/index.html	パスポート（旅券）のオンライン申請受付・交付のご案内 / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印
30	あさぎり町	『せきれい館図書館まつり』開催のお知らせ	https://www.town.asagiri.lg.jp/kiji0034794/index.html	『せきれい館図書館まつり』開催のお知らせ / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイ
30	あさぎり町	【保健師】インターンシップ（就業体験）参加者募集！	https://www.town.asagiri.lg.jp/kiji0035164/index.html	【保健師】インターンシップ（就業体験）参加者募集！ / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑
30	あさぎり町	令和７年度第２回「物価高騰対策」あさぎり町生活応援券の交付について	https://www.town.asagiri.lg.jp/kiji0034723/index.html	令和７年度第２回「物価高騰対策」あさぎり町生活応援券の交付について / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転
30	あさぎり町	令和８年度 あさぎり町奨学金制度のご案内	https://www.town.asagiri.lg.jp/kiji0034749/index.html	令和８年度 あさぎり町奨学金制度のご案内 / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイ
30	あさぎり町	物価高騰対策としての水道料金減免について	https://www.town.asagiri.lg.jp/kiji0035082/index.html	物価高騰対策としての水道料金減免について / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイ
30	あさぎり町	野菜くまモリ運動キャンペーン実施中	https://www.town.asagiri.lg.jp/kiji0034981/index.html	野菜くまモリ運動キャンペーン実施中 / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバ
30	あさぎり町	熊本県小児救急電話相談	https://www.town.asagiri.lg.jp/kiji0032134/index.html	熊本県小児救急電話相談 / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本
30	あさぎり町	銅鏡鋳造体験を開催します！	https://www.town.asagiri.lg.jp/kiji0034809/index.html	銅鏡鋳造体験を開催します！ / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民
30	あさぎり町	令和７年９月３０日まで！！ 子ども医療費助成のインターネット申請受付を終了します。	https://www.town.asagiri.lg.jp/kiji0034837/index.html	令和７年９月３０日まで！！ 子ども医療費助成のインターネット申請受付を終了します。 / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届
30	あさぎり町	鍼灸受療券について	https://www.town.asagiri.lg.jp/kiji0034067/index.html	鍼灸受療券について / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー・住民基本台帳
30	あさぎり町	2026 あさぎり健幸プログラム 参加者募集!!	https://www.town.asagiri.lg.jp/kiji0034141/index.html	2026 あさぎり健幸プログラム 参加者募集!! / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登
30	あさぎり町	HPV（子宮頸がん予防）ワクチンの定期接種について	https://www.town.asagiri.lg.jp/kiji0035172/index.html	HPV（子宮頸がん予防）ワクチンの定期接種について / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑
30	あさぎり町	【健幸運動教室】令和8年度7期生参加者募集！	https://www.town.asagiri.lg.jp/kiji0034764/index.html	【健幸運動教室】令和8年度7期生参加者募集！ / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録
30	あさぎり町	高齢者用肺炎球菌予防接種について	https://www.town.asagiri.lg.jp/kiji0035125/index.html	高齢者用肺炎球菌予防接種について / 熊本県あさぎり町公式サイト ヘッダーをスキップ 本文へジャンプ マイページ Languages 閲覧補助 さがす 緊急情報 くらしの情報 子ども・教育 健康・福祉 まちのＰＲ しごと 行政情報 届出・各種証明 証明書の発行 戸籍の届出 住所変更（転入・転出） 印鑑登録 マイナンバー
