slug	organization	title	maxAmount	url	evidence
kagoshima-official-008-001-2026	喜界町	喜界町 妊産婦健診・出産時旅費宿泊費助成	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kikai.lg.jp/sukoyaka/kurashi/kenko-iryo/ninshin-shussan.html	妊娠・出産・子育て｜鹿児島県喜界町 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 総合トップへ 文字サイズ・色合い変更 Foreign Language 音声読み上げ メニュー ホーム くらしの情報 観光・移住 町の情報 産業情報 くらしの情報 &gt; 健康・医療 &gt; 妊娠・出産・子育て ツイート 更新日：2026年6
kagoshima-official-008-002-2026	喜界町	喜界町 難病患者等島外通院旅費助成事業	上限1泊5,000円	https://www.town.kikai.lg.jp/sukoyaka/kurashi/kenko-iryo/2025nabbyouryohi.html	難病患者等島外通院旅費助成事業 ツイート 更新日：2026年4月1日 健康・医療 医療・保健・福祉機関 健（検）診 予防接種 妊娠・出産・子育て 国民健康保険 後期高齢者医療制度 レシピ集 がん患者ウィッグ購入費助成事業 難病患者等島外通院旅費助成事業 こころの健康相談について 「世界禁煙デー」および「禁煙週間」のお知らせ クーリングシェルター（指定暑熱避難施設）について 不妊治療旅費助成について 麻しんについて くらしの便利帳 申請・
kagoshima-official-008-003-2026	喜界町	喜界町 不妊治療旅費助成	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kikai.lg.jp/sukoyaka/kurashi/kenko-iryo/20260331huninryohi.html	不妊治療旅費助成について ツイート 更新日：2026年4月1日 健康・医療 医療・保健・福祉機関 健（検）診 予防接種 妊娠・出産・子育て 国民健康保険 後期高齢者医療制度 レシピ集 がん患者ウィッグ購入費助成事業 難病患者等島外通院旅費助成事業 こころの健康相談について 「世界禁煙デー」および「禁煙週間」のお知らせ クーリングシェルター（指定暑熱避難施設）について 不妊治療旅費助成について 麻しんについて くらしの便利帳 申請・届出
kagoshima-official-008-004-2026	喜界町	喜界町 予防接種	6,500円助成	https://www.town.kikai.lg.jp/sukoyaka/kurashi/kenko-iryo/yobosesshu.html	予防接種 ツイート 更新日：2026年4月8日 健康・医療 医療・保健・福祉機関 健（検）診 予防接種 妊娠・出産・子育て 国民健康保険 後期高齢者医療制度 レシピ集 がん患者ウィッグ購入費助成事業 難病患者等島外通院旅費助成事業 こころの健康相談について 「世界禁煙デー」および「禁煙週間」のお知らせ クーリングシェルター（指定暑熱避難施設）について 不妊治療旅費助成について 麻しんについて くらしの便利帳 申請・届出 防災情報 引越・
kagoshima-official-008-005-2026	喜界町	喜界町 健診・がん検診	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kikai.lg.jp/sukoyaka/kurashi/kenko-iryo/kenshin.html	健（検）診｜鹿児島県喜界町 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 総合トップへ 文字サイズ・色合い変更 Foreign Language 音声読み上げ メニュー ホーム くらしの情報 観光・移住 町の情報 産業情報 くらしの情報 &gt; 健康・医療 &gt; 健（検）診 ツイート 更新日：2026年3月31日 健康・
kagoshima-official-008-006-2026	喜界町	喜界町 保健福祉課申請・助成手続	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kikai.lg.jp/hohuku/kurashi/shinse/hokenfukushi.html	保健福祉課｜鹿児島県喜界町 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 総合トップへ 文字サイズ・色合い変更 Foreign Language 音声読み上げ メニュー ホーム くらしの情報 観光・移住 町の情報 産業情報 くらしの情報 &gt; 申請・届出 &gt; 保健福祉課 ツイート 更新日：2026年6月29日 申請・
kagoshima-official-008-007-2026	喜界町	喜界町 犬・猫関連助成	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kikai.lg.jp/eisei/kurashi/sekatsukankyo/inu-neko.html	犬・猫｜鹿児島県喜界町 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 総合トップへ 文字サイズ・色合い変更 Foreign Language 音声読み上げ メニュー ホーム くらしの情報 観光・移住 町の情報 産業情報 くらしの情報 &gt; 生活環境 &gt; 犬・猫 ツイート 更新日：2024年3月18日 生活環境 ごみ・
kagoshima-official-008-008-2026	喜界町	喜界町 火葬・改葬支援	公式ページ記載の補助率・上限額または支援内容に従う	https://www.town.kikai.lg.jp/eisei/kurashi/sekatsukankyo/kaso.html	火葬・改葬｜鹿児島県喜界町 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 総合トップへ 文字サイズ・色合い変更 Foreign Language 音声読み上げ メニュー ホーム くらしの情報 観光・移住 町の情報 産業情報 くらしの情報 &gt; 生活環境 &gt; 火葬・改葬 ツイート 更新日：2025年6月13日 生活環境
kagoshima-official-008-009-2026	瀬戸内町	瀬戸内町 令和7年度定額減税補足給付金（不足額給付）	1人につき、令和6年分所得税から3万円	https://www.town.setouchi.lg.jp/cho/kurashi/zei/teigakugenzeihosokukyuufukin.html	令和7年度定額減税補足給付金（不足額給付）について 税金 納税は確実・便利な口座振替のご利用を！ 加計呂麻ターミナルにおいて交付可能な税務証明書 令和7年度定額減税補足給付金（不足額給付）について 令和7年度瀬戸内町諸税納期限・振替・督促日のお知らせ インボイス制度のお問合せの多いご質問・相談窓口一覧・登録申請の書き方のお知らせ 町税の滞納処分を強化します 産前産後期間相当分（4か月分）の国民健康保険税が免除されます！ eLTAX動画マ
kagoshima-official-008-010-2026	瀬戸内町	瀬戸内町 子どもに関する助成・手当	所得・対象区分に応じて手当・給付金等を支給	https://www.town.setouchi.lg.jp/yobou/cho/kenko/kodomonikansurujyosei_teate.html	子どもに関する助成・手当 子育て応援情報 産後ケア こども家庭センターを設置 乳幼児と保護者のための救急救命講習会 のびのび親子教室 令和8年度保育所（園）およびへき地保育所入所申込 言語聴覚士による「ことば・くちの相談」 子どもに関する助成・手当 保育所・託児所・放課後児童クラブ 乳幼児健診・子育てひろば（母子保健事業） 出産した方へ（乳幼児期のお子さんがいる方へ） うもーれ！ベビー教室（母親学級・両親学級） 妊娠中の方へ 妊娠を希望
