slug	organization	title	maxAmount	url	evidence
oita-official-002-001-2026	杵築市	杵築市 軽自動車税（種別割）の減免制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kitsuki.lg.jp/kurashi/kojin_zeikin/2/9508.html	軽自動車税（種別割）の減免制度 軽自動車税（種別割）の減免制度 Tweet 更新日：2022年09月30日 身体障がい者等の減免について 身体障がい者・知的障がい者・精神障がい者または戦傷病者（以下「身体障がい者等」といいます。）の通学・通院・通所・生業もしくは日常生活のために使用される車両について、一定の要件を満たす場合、軽自動車税（種別割）が減免となります。 注1.その年度の4月1日（賦課期日）現在において、身体障がい者等の障がいの
oita-official-002-002-2026	杵築市	杵築市 自主防災組織設立・変更届出、自主防災組織活性化補助金について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kitsuki.lg.jp/kurashi/bousai_bouhan_anzen/1/2518.html	自主防災組織設立・変更届出、自主防災組織活性化補助金について 自主防災組織設立・変更届出、自主防災組織活性化補助金について Tweet 更新日：2020年09月18日 杵築市では、地域住民が「自らの命と地域は自らで守る」という意識に基づき、自主的な「自主防災組織」の設立と、自主防災組織による活動の活性化を推進しています。 日本各地において、災害が発生した際に、地域住民の安否確認や避難誘導などで自主防災組織が活躍した事例が多く報告され、組
oita-official-002-003-2026	杵築市	杵築市 移住・定住に関する補助金（人生まるごと応援プラン）	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.kitsuki.lg.jp/teijuusokushin/iju_topics/12351.html	移住・定住に関する補助金（人生まるごと応援プラン） Tweet 更新日：2026年04月01日 住宅に関する補助金 結婚新生活支援事業補助金 移住促進マイカー取得補助金 「このまちに生まれてよかった」 「このまちに住み続けたい」 「このまちに住んでみたい」 そう思えるようなまちづくりを目指して、ライフサイクルのあらゆる段階で定住促進策と位置づけられる施策をまとめ、「人生まるごと応援プラン」として取り組んでいきます。 令和8年度版 人生ま
oita-official-002-004-2026	臼杵市	臼杵市 移住者向けのレンタカー借上料補助金をつくりました！	補助金額レンタカー借上料の2分の1（上限3,000円	https://www.city.usuki.oita.jp/docs/2017122700013/	移住者向けのレンタカー借上料補助金をつくりました！ 公開日 2019年2月13日 更新日 2022年5月6日 レンタカー借上料補助金を作りました 臼杵市では、移住促進を図るため、臼杵市に移住を検討している方を対象に、レンタカーの借上料に対する補助金制度を作りました。 補助金額 レンタカー借上料の2分の1（上限3,000円 最大3日間） 補助条件 以下の条件を全て満たす方 （1）市外に住所があって本市への移住を検討している者 （2）滞在期
oita-official-002-005-2026	豊後高田市	豊後高田市 国民健康保険加入者の一部負担金（医療費の窓口負担額）の徴収猶予・減免について	医療費の自己負担分等を助成	https://www.city.bungotakada.oita.jp/site/kokuho/1670.html	国民健康保険加入者の一部負担金（医療費の窓口負担額）の徴収猶予・減免について ページID：0001670 更新日：2022年10月25日更新 印刷ページ表示 次のような特別な事情で生活が困難になり必要があると認められる場合、一部負担金の徴収猶予や、減免を受けられる場合があります。 該当要件 災害で資産に重大な損害を受けたとき 事業・業務の休廃止、失業などにより収入が著しく減少したとき など このページに関するお問い合わせ先 保険年金課
oita-official-002-006-2026	豊後高田市	豊後高田市 ケーブルネットワーク施設基本使用料に関する減免制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.bungotakada.oita.jp/site/bungotakadacatv/2152.html	ケーブルネットワーク施設基本使用料に関する減免制度 ページID：0002152 更新日：2022年10月25日更新 印刷ページ表示 ケーブルネットワーク施設の加入申込みをした方（または現に加入している方）が一定の要件を満たしている場合、申請することにより基本使用料に関する減免制度の適用を受けることができます。 要件及び申請方法等は以下のとおりです。 減免のための要件 一般の方用の減免制度 加入申込みをした方（または現に加入している方）が
oita-official-002-007-2026	豊後高田市	豊後高田市 ケーブルネットワーク施設引込工事費用及び分担金に関する減免制度	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.bungotakada.oita.jp/site/bungotakadacatv/2150.html	ケーブルネットワーク施設引込工事費用及び分担金に関する減免制度 ページID：0002150 更新日：2022年10月25日更新 印刷ページ表示 ケーブルネットワーク施設の加入の申込みをする際に、その加入申込者が一定の要件を満たしている場合、申請することにより引込工事費用及び分担金に関する減免制度の適用を受けることができます。 要件及び申請方法等は以下のとおりです。 減免のための要件 加入申込者が豊後高田市内に居住し、住民基本台帳に記録さ
oita-official-002-008-2026	杵築市	杵築市 重度心身障害者医療費助成	月額1,000円	https://www.city.kitsuki.lg.jp/kenkofukushi/shougaifukushi/2539.html	重度心身障害者医療費助成 重度心身障害者医療費助成 Tweet 更新日：2020年10月01日 医療費助成制度の申請（受給者証の交付）について 重度心身障がい（児）者に対して、各医療機関の窓口で支払われた医療費の自己負担金を助成します。 ※助成を受けるためには事前に受給者証の発行手続きが必要です。 対象者 市内に住民登録があり下記のいずれかの手帳を所持し、所得制限を超えない人 身体障害者手帳1～2級の人 療育手帳A1・A2の人 精神障害
oita-official-002-009-2026	杵築市	杵築市 令和8年度杵築市創業支援事業補助金（申請期限：令和8年7月29日）	上限額：最大180万円	https://www.city.kitsuki.lg.jp/sangyobijinesu/sangyoushinkou/3/10682.html	令和8年度杵築市創業支援事業補助金（申請期限：令和8年7月29日） 令和8年度杵築市創業支援事業補助金（申請期限：令和8年7月29日） Tweet 更新日：2026年04月10日 杵築市創業支援事業補助金のご案内 この事業は、本市の商工業の振興及び雇用の創出等を図るほか、人口流出をはじめ空き店舗・空き家の増加等といった地域課題の解決に向けて、創業にあたって最大のハードルとなる資金調達に対する支援として初期費用を助成することで、創業予定者
oita-official-002-010-2026	杵築市	杵築市 障がい者手帳取得助成金について	1人につき1年度3,000円	https://www.city.kitsuki.lg.jp/shinseisho/fukushi/9812.html	障がい者手帳取得助成金について 障がい者手帳取得助成金について Tweet 更新日：2023年03月01日 障がい者手帳取得助成金 障がい者の社会参加、地域生活および就労促進のため、障がい者手帳等の取得に係る経費に対し、助成を行います。 助成対象者 申請日において、1．および2．をどちらも満たしている方 1．市内に居住する非課税世帯の方 2．これまで「身体障害者手帳」「療育手帳」「精神障害者保健福祉手帳」「自立支援医療受給者証（更生・育
