slug	organization	title	maxAmount	url	evidence
saga-official-002-001-2026	武雄市	武雄市 子どもの医療費の助成	上限1,000円	https://www.city.takeo.lg.jp/benri/kosodate/010299.html	子どもの医療費の助成 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; 子どもの医療費の助成 子どもの医療費の助成 市内に住所を有する 0 歳～ 18 歳年度末までの子どもが診療を受けた場合に、保険診療にかかる自己負担金額の一部を助成し
saga-official-002-002-2026	武雄市	武雄市 妊婦のための支援給付事業	支給額妊娠届時（１回目）妊婦給付認定申請5万円	https://www.city.takeo.lg.jp/benri/kosodate/ninshin/014389.html	妊婦のための支援給付事業 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 --> くらしショートカット ハザードマップ 防災無線音声案内 休日急患・小児時間外診療 申請書ダウンロード 庁舎・駅前広場利用状況 証明書の交付 ゴミの収集・分別 被災された皆さまへ 各課お問合せ ライフシーンから探す
saga-official-002-003-2026	武雄市	武雄市 不妊治療費の助成・不妊相談	助成額年度内10万円	https://www.city.takeo.lg.jp/benri/kenko/fukushi/013410.html	不妊治療費の助成・不妊相談 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 --> くらしショートカット ハザードマップ 防災無線音声案内 休日急患・小児時間外診療 申請書ダウンロード 庁舎・駅前広場利用状況 証明書の交付 ゴミの収集・分別 被災された皆さまへ 各課お問合せ ライフシーンから探
saga-official-002-004-2026	武雄市	武雄市 武雄市出産・子育て応援給付金事業	1人あたり5万円	https://www.city.takeo.lg.jp/benri/kosodate/011975.html	武雄市出産・子育て応援給付金事業 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; 武雄市出産・子育て応援給付金事業 武雄市出産・子育て応援給付金事業 すべての妊婦・子育て世帯が安心して出産・子育てができるよう、妊娠期から出産・子育て期
saga-official-002-005-2026	武雄市	武雄市 福祉資金の貸付制度について	限度額：30,000円	https://www.city.takeo.lg.jp/benri/kenko/fukushi/013431.html	福祉資金の貸付制度について | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 --> くらしショートカット ハザードマップ 防災無線音声案内 休日急患・小児時間外診療 申請書ダウンロード 庁舎・駅前広場利用状況 証明書の交付 ゴミの収集・分別 被災された皆さまへ 各課お問合せ ライフシーンから探
saga-official-002-006-2026	武雄市	武雄市 武雄市保育士等就職支援補助金について	補助金額常勤（1日6時間以上・ひと月20日以上勤務する方）10万円	https://www.city.takeo.lg.jp/benri/kosodate/010993.html	武雄市保育士等就職支援補助金について | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; 武雄市保育士等就職支援補助金について 武雄市保育士等就職支援補助金について 武雄市内の幼稚園、認可保育所、認定こども園、地域型保育事業所及び病児・病
saga-official-002-007-2026	武雄市	武雄市 ひとり親家庭等医療費助成	助成額助成対象者ごとに、支払った自己負担金額から1月あたり500円	https://www.city.takeo.lg.jp/benri/kosodate/003649.html	ひとり親家庭等医療費助成 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; ひとり親家庭等医療費助成 ひとり親家庭等医療費助成 母子家庭の母、父子家庭の父及び児童並びに一人暮らしの寡婦などが 診療を受けた場合に、保険診療にかかる自己負担
saga-official-002-008-2026	武雄市	武雄市 新生児聴覚スクリーニング検査の助成	助成額１人あたり上限3,000円	https://www.city.takeo.lg.jp/benri/kosodate/003915.html	新生児聴覚スクリーニング検査の助成 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; 新生児聴覚スクリーニング検査の助成 新生児聴覚スクリーニング検査の助成 令和８年４月１日より、新生児聴覚スクリーニング検査費用の一部助成を開始します。
saga-official-002-009-2026	武雄市	武雄市 軽度・中等度難聴児への補聴器購入費の助成	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.takeo.lg.jp/benri/kosodate/002310.html	軽度・中等度難聴児への補聴器購入費の助成 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; 軽度・中等度難聴児への補聴器購入費の助成 軽度・中等度難聴児への補聴器購入費の助成 以下の条件を満たす人へ、補聴器購入費の3分の2の額を限度とし
saga-official-002-010-2026	武雄市	武雄市 児童手当	支給額手当月額（児童1人あたり）0歳～3歳未満（第1子・第2子）：15,000円	https://www.city.takeo.lg.jp/benri/kosodate/000120.html	児童手当 | くらしの情報 | たけおポータル サイト内検索 緊急情報 【 一覧 】 文字サイズ 小 中 大 ホームページに設定する トップ 防災・緊急 くらしの情報 事業者向け 市長の部屋 武雄市議会 ホーム &gt; くらしの情報 &gt; 子育て &gt; 児童手当 児童手当 受給者 0 歳から 18 歳に達する日以後の最初 3 月 31 日（ 18 歳年度末）までの子を養育している方。 父母で養育している場合は生計維持者（原則と
