organization	title	url	status	score	evidence
佐世保市	ひとり親世帯等（児童扶養手当支給世帯）生活支援給付金（加算）	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/hitorioyasetaitou-zidouhuyouteatesikyuusetai-seikatsusienkyuuhukinn.html	200	38	ひとり親世帯等（児童扶養手当支給世帯）生活支援給付金（加算）｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる
佐世保市	物価高対応子育て応援手当	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/bukkadakataiououenteate.html	200	38	物価高対応子育て応援手当｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・
佐世保市	乳幼児福祉医療費制度	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/nyuyojifukushi.html	200	38	乳幼児福祉医療費制度｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医療
佐世保市	未熟児養育医療	https://www.city.sasebo.lg.jp/kodomomirai/sukosen/mijukuji.html	200	38	未熟児養育医療｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医療・福祉
佐世保市	小児慢性特定疾病対策総合支援事業	https://www.city.sasebo.lg.jp/kodomomirai/sukosen/shounimansei.html	200	38	小児慢性特定疾病対策総合支援事業｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き
佐世保市	妊婦一般健康診査	https://www.city.sasebo.lg.jp/kodomomirai/sukosen/ninpu.html	200	38	妊婦一般健康診査｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医療・福
佐世保市	離島地域安心出産支援事業（令和8年度拡充）	https://www.city.sasebo.lg.jp/kodomomirai/sukosen/documents/ritouannzenn.html	200	38	離島地域安心出産支援事業（令和8年度拡充）｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くら
佐世保市	「佐世保市陣痛タクシー」をご利用ください	https://www.city.sasebo.lg.jp/kodomomirai/sukosen/jintutakusi.html	200	38	「佐世保市陣痛タクシー」をご利用ください｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし
佐世保市	新生児聴覚検査の公費助成について	https://www.city.sasebo.lg.jp/kodomomirai/sukosen/shinseiji_chokaku.html	200	38	新生児聴覚検査の公費助成について｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き
佐世保市	小中学生福祉医療費制度	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/syoutyuugakuseifukusiiryou.html	200	38	小中学生福祉医療費制度｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医
佐世保市	高校生等福祉医療費制度	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/koukouseitoufukusiiryou.html	200	38	高校生等福祉医療費制度｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医
佐世保市	令和7年10月診療分から福祉医療費(高校生等)の助成方法が変わります。	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/reiwa7nenn10gatu_hukushiiryouhijoseihouhouhennkou.html	200	38	令和7年10月診療分から福祉医療費(高校生等)の助成方法が変わります。｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナ
佐世保市	母子・父子家庭福祉医療費制度	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/boshikate.html	200	38	母子・父子家庭福祉医療費制度｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健
佐世保市	母子父子寡婦福祉資金貸付金	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/kashitsukekin.html	200	38	母子父子寡婦福祉資金貸付金｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康
佐世保市	ひとり親家庭のJR定期乗車券割引制度	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/jrteki.html	200	38	ひとり親家庭のJR定期乗車券割引制度｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手
佐世保市	交通遺児支援事業	https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/iwaikin.html	200	38	交通遺児支援事業｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医療・福
佐世保市	同時在園における第2子以降（1・2歳児）の保育料無償化開始（令和6年4月から開始）	https://www.city.sasebo.lg.jp/kodomomirai/kodosei/m-magazine/dai2shihoikuryoumusyou.html	200	38	同時在園における第2子以降（1・2歳児）の保育料無償化開始（令和6年4月から開始）｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方
佐世保市	幼児教育・保育の無償化	https://www.city.sasebo.lg.jp/kodomomirai/hoyou/mushoka.html	200	38	幼児教育・保育の無償化｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・医
佐世保市	私立幼稚園の副食費の補助	https://www.city.sasebo.lg.jp/kodomomirai/hoyou/hukushokuhihojo.html	200	38	私立幼稚園の副食費の補助｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健康・
佐世保市	保育料（利用者負担額）の算定	https://www.city.sasebo.lg.jp/kodomomirai/hoyou/hoikuryo.html	200	38	保育料（利用者負担額）の算定｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き 健
佐世保市	私立幼稚園への入園手続きについて	https://www.city.sasebo.lg.jp/kodomomirai/hoyou/nyuentetsuzuki.html	200	38	私立幼稚園への入園手続きについて｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心 くらし・手続き
佐世保市	こども誰でも通園制度（乳児等通園支援事業）の実施	https://www.city.sasebo.lg.jp/kodomomirai/hoyou/kodomodaredemo.html	200	38	こども誰でも通園制度（乳児等通園支援事業）の実施｜佐世保市 本文へスキップします。 佐世保市 緊急情報 救急・防災 救急・防災 防災情報 防災行政無線 佐世保市防災ポータル 休日・夜間の救急 急病診療所の診療案内 医療介護機関検索 閉じる 閲覧支援 閲覧支援 文字サイズ・色合い変更 ふりがな表示 音声読み上げ Foreign Language 閉じる 検索・くらしナビ 検索・便利メニュー 検索対象を選択 キーワードで探す 質問で探す キーワード検索 質問で探す 組織から探す 検索方法 くらしナビ 閉じる 安全・安心
