slug	organization	title	maxAmount	url	evidence
oita-official-005-001-2026	由布市	由布市 由布市中小企業者等経営力強化支援事業	上限1社あたり30万円	https://www.city.yufu.oita.jp/article_82227	大分県由布市｜公式ホームページ｜由布市中小企業等経営力強化支援事業について --> 由布市は地域自治を大切にした 住み良さ日本一のまちをめざします！ 背景色 白 黄 青 黒 文字サイズ 小 標準 大 言語選択 English/中文（簡・繁）/한국 メニュー ホームへ 市政情報 市政情報 Topへ 由布市の紹介 市長の部屋 市役所へのアクセス 施設案内（由布市の施設） 各課の業務 窓口延長での取り扱い 行政組織・職員採用 財政 行財政改革
oita-official-005-002-2026	由布市	由布市 危険なブロック塀除却費用の一部を補助します	上限１０万円	https://www.city.yufu.oita.jp/kurashi/sumai_akiya/burokkubeijokyohiyouhojo	危険なブロック塀除却費用の一部を補助します 由布市では、市内の危険なブロック塀を除却する費用に一部補助金を支給します。 補助金支給対象 市内にある道路に面したブロック塀等で危険なブロック塀と認められる物。（職員調査） 補助対象者 ブロック塀の除却しようとする所有者及び管理者 補助率 ブロック塀等の除却費用の１／２以内、上限１０万円 補助出来ない場合 ・道路に面していないブロック塀等 ・点検の結果、安全対策の必要のないもの。 ・補助金申請
oita-official-005-003-2026	由布市	由布市 木造住宅の耐震診断・改修費用助成について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.yufu.oita.jp/kurashi/sumai_akiya/mokuzou_taisin_zyosei	木造住宅の耐震診断・改修費用助成について 昭和５６年５月３１日以前に着工された木造住宅は、現在の耐震基準を下回っている可能性があり、地震の際に倒壊する恐れがあります。もしものときに備えて、大分県木造建築耐震診断士（※）の耐震診断を受け、自宅の耐震性能を確認しましょう。 （※）・・・知事が登録した建築士事務所に所属する建築士で、知事の指定する耐震診断講習を受講し、大分県に登録した者 木造住宅の耐震診断・耐震改修の補助については、下記の「関
oita-official-005-004-2026	由布市	由布市 老朽危険空き家等の除去に対する補助について	限度額：５０万円	https://www.city.yufu.oita.jp/kurashi/sumai_akiya/roukyuuakiyahojo	老朽危険空き家等の除去に対する補助について ※令和８年度の募集は締め切りました 周辺の住環境等を悪化させている老朽危険空き家等（※）から市民の安全および財産を保護し、安全かつ安心して暮らすことができる生活環境を確保するため、老朽危険空き家等の除去を行う際に「由布市老朽危険空き家等除去推進事業補助金交付要綱」に基づいて補助金の交付を行います。 （※）居住用の建築物であり、日ごろ居住やその他の利用がされておらず老朽化によって倒壊等の危険があ
oita-official-005-005-2026	由布市	由布市 多面的機能支払交付金について	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.yufu.oita.jp/kurashi/nouseinougyouiinnkai/article_80694/tamentekikinou	大分県由布市｜公式ホームページ｜暮らしの情報 --> 由布市は地域自治を大切にした 住み良さ日本一のまちをめざします！ 背景色 白 黄 青 黒 文字サイズ 小 標準 大 言語選択 English/中文（簡・繁）/한국 メニュー ホームへ 市政情報 市政情報 Topへ 由布市の紹介 市長の部屋 市役所へのアクセス 施設案内（由布市の施設） 各課の業務 窓口延長での取り扱い 行政組織・職員採用 財政 行財政改革 広報広聴 市民対話集会「市長
oita-official-005-006-2026	由布市	由布市 中山間地域等直接支払交付金	公式ページ記載の補助率・上限額または支援内容に従う	https://www.city.yufu.oita.jp/kurashi/nouseinougyouiinnkai/nouseinougyouiinnkai_cate1/tyuusannkanntyokusetusiharai	中山間地域等直接支払交付金 各様式 （由布市集落用）R７中山間実績報告様式（Excel） （由布市集落用）財産管理台帳様式例（Excel） （由布市集落用）中山間変更申請・届出様式（Excel） （由布市個別用）中山間変更申請・届出様式（Excel） （由布市集落用）集落協定 規約（例・Word） （由布市集落用）R7中山間収支報告様式（Excel） （由布市集落用）中山間第６期対策参考様式集（Excel） （由布市個別用）中山間第６期
oita-official-005-007-2026	由布市	由布市 中小企業者店舗等整備改善融資金利子補給	限度額１００万円	https://www.city.yufu.oita.jp/cate_4/article_81919	中小企業者店舗等整備改善融資金利子補給のお知らせ 更新日：2026年01月05日 由布市では、設備資金の借入をした中小企業者に、一定の要件に基づき支払利息の一部を補給（補助）しています。該当する方は、必要書類を添えて令和８年１月１９日（月）までに由布市商工会に提出してください。 対象期間 令和７年１月１日から１２月３１日までの間に発生した支払利息（利子） 補給対象（営業目的のもの） 店舗等の整備は下記のとおりの範疇とし、変更については審
oita-official-005-008-2026	由布市	由布市 異業種交流グループ活動支援事業補助金	補助額上限５０万円	https://www.city.yufu.oita.jp/cate_4/article_82935	異業種交流グループ活動支援事業補助金の募集について 更新日：2025年06月18日 目的 市内の異なる異業種の中小企業者で構成されるグループに対して、その自主的な研修、交流等の活動及び販路開拓等を支援することで、市内中小企業者の連携を促進し、市内産業の活性化を図る。 対象者（次の要件を満たすグループ） ①市内に事業所を有する３者以上の中小企業者で構成されていること。 ②２業種以上の異なる業種の中小企業者者で構成されていること。 対象事業
oita-official-005-009-2026	由布市	由布市 創業支援事業補助金	限度額および補助率補助限度額１００万円	https://www.city.yufu.oita.jp/cate_4/article_83439	創業支援事業補助金の募集について（令和８年度） 更新日：2026年04月14日 由布市では、地域経済の活性化や、雇用機会の創出及び地域に密着する人材の確保のため、市内での創業者または創業を志す方に対し、創業時に必要な費用を助成する「由布市創業支援事業補助金」の申請受付を開始します。 希望される方は、募集要領を確認のうえ、必要書類を受付期間内に商工観光課へ提出してください。補助金は、審査を行い、その審査結果をもとに交付を決定します。審査会
oita-official-005-010-2026	由布市	由布市 自主防災組織活動交付金事業	上限額１５，０００円	https://www.city.yufu.oita.jp/kurashi/bousai/article_81870/article_81872	自主防災組織活動交付金事業 事業概要 訓練や避難誘導などの活動実績に応じて交付金を交付します。 対象経費 防災研修および防災訓練、地区防災計画やマイタイムラインの作成・見直し、災害時の土のう積み、避難者誘導、避難所運営 交付金について 次の①・②の合計額が交付されます。 ①世帯割 １００世帯以下 １０，０００円 １０１～１５０世帯 １５，０００円 １５１～２００世帯 ２０，０００円 ２０１世帯以上 ２５，０００円 ②事業割 １事業５，０
