municipalityCode,municipalityName,rescore,hasStrong,hasAmount,hasTarget,hasDeadline,title,sourceUrl,snippet
"20486","小谷村","53","true","true","true","true","移住定住に関する各種補助金等のご案内／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/soshiki/kankochiikishinko-shurakushien/gyomu/1/372.html","補助金等のご案内／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポ"
"20486","小谷村","53","true","true","true","true","【補助金】小谷村空き家家財道具等処分補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/soshiki/kankochiikishinko-shurakushien/gyomu/1/408.html","補助金】小谷村空き家家財道具等処分補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ ス"
"20486","小谷村","53","true","true","true","true","【補助金】空き家対策支援事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/soshiki/kankochiikishinko-shurakushien/gyomu/1/109.html","補助金】空き家対策支援事業補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ "
"20486","小谷村","53","true","true","true","true","【補助金】UIJターン就業・創業移住支援補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/soshiki/kankochiikishinko-shurakushien/gyomu/1/297.html","補助金】UIJターン就業・創業移住支援補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・"
"20486","小谷村","53","true","true","true","true","【補助金】空き家対策支援事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/soshiki/kankochiikishinko-shurakushien/gyomu/2/1507.html","補助金】空き家対策支援事業補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ "
"20485","白馬村","48","true","true","true","true","補装具・日常生活用具の交付・修理・貸与／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/2236.html","給付され、医師の「装用証明書」が発行されるもの）は別の制度です。 日常生活用具 在宅重度身体障がい者・知的障がい者・難病患者等に対し、日常生活の便宜をはかるための用具を給付します。 利用者負担は原則として1割ですが、世帯の所得に応じて1ヵ月あたりの負担に上限が設定されます。 (注意)購入前に申請が必要です。 (注意)介護保険に該当される方は「介護保険福祉用具貸与（購入）制度」「介護保険住宅改修費」を利用していただく場合があります。 詳細は健康福祉課までお問合せください。 給付品目 視覚障がい 品目 障がいの程度 児"
"20485","白馬村","48","true","true","true","true","福祉医療／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/2777.html","給付、または療養費を支給し、医療費負担の軽減を図ります。 対象となる方は、次のとおりです。 対象者 子ども（高校卒業まで） 身体障害者（所得制限あり） 身障者手帳1～4級（4級は入院のみ対象） 療育手帳A1～B2 特別児童扶養手当1・2級 65歳以上の国民年金法施行令別表該当 精神障害者保健福祉手帳1・2・3級 母子家庭の母子等（児童扶養手当の所得制限準用） 父子家庭の父子（児童扶養手当の所得制限準用） 手続き 対象となる方は住民課で申請手続きをしてください。 手続に必要なもの 健康保険証 印鑑 通帳等口座番号のわ"
"20485","白馬村","48","true","true","true","true","自立支援医療／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/2235.html","給付です。 具体的には、18歳以上の身体障害者手帳を交付された方対象の「更生医療」、18歳未満の児童対象の「育成医療」、通院により医療を受けている精神障がい者対象の「精神通院」があります。 更生医療 障がい部位に対する手術等により、障がいを軽減し、日常生活の便宜を図るための医療の給付を行います。 対象者 身体障害者手帳が交付された18歳以上の者で、県立総合リハビリテーションセンター内の更生相談室により、あらかじめ手術等により障がいが軽減されると判断された者 窓口 健康福祉課 持ちもの 身体障害者手帳 申請書（注） "
"20485","白馬村","48","true","true","true","true","自動車運転免許取得費用助成／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/shogaishanotamenoservice/2246.html","補助金交付決定通知書」が発送されます。（内容によって交付できないことがあります） 免許を取得された際、自動車学校で助成対象経費の内訳が明記されている「内訳書」及び「領収書」をもらってください。 交付決定通知書に同封される「実績報告書」を、免許証(写)・内訳書・領収書・請求書とともに村へ提出してください。 村で審査し、適正であれば助成金が銀行口座へ振り込まれます。 (注意)すでに自動車免許を取得されている場合には助成できませんので、必ず自動車免許取得前に申請してください。 この記事に関するお問い合わせ先 健康福祉課 "
"20485","白馬村","48","true","true","true","true","自動車改造費用の助成／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/shogaishanotamenoservice/2245.html","手当の所得制限額を超えない者 助成額 1人あたり10万円以内 申請から助成まで 自動車を改造する前に「申請書」を白馬村役場健康福祉課まで提出してください。 村で審査し、適正であれば「補助金交付決定通知書」が発送されます。（内容によって交付できないことがあります） 改造が終わりましたら、交付決定通知書に同封する「実績報告書」に自動車の改造箇所の施行状態がわかる写真、改造費用の支払いが確認できる書類（領収書等）を添付し、「請求書」とともに村へ提出してください。 村で審査し、適正であれば助成金が銀行口座へ振り込まれます。"
"20485","白馬村","48","true","true","true","true","NHK放送受信料免除／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/shogaishanotamenoservice/2251.html","免除／白馬村 本文へ移動 文字サイズ変更 背景色変更 暮らし・手続き 健康・福祉 介護 子育て・教育 スポーツ 農業・商工 建設・入札 景観・環境 観光 行政情報 ふるさと納税 移住定住 暮らし・手続き 健康・福祉 介護 子育て・教育 スポーツ 農業・商工 建設・入札 景観・環境 観光 行政情報 ふるさと納税 移住定住 ホーム 行政サイト 健康・福祉・介護 障がい者福祉 障がい者のためのサービス NHK放送受信料免除 NHK放送受信料免除 以下に該当する場合、NHK放送受信料が全額または半額免除になります。 受信料"
"20485","白馬村","48","true","true","true","true","障がい者支援施設等通所交通費補助金交付事業／白馬村","https://www.vill.hakuba.lg.jp/gyosei/kenko_fukushi_kaigo/shogaishafukushi/shogaishanotamenoservice/7584.html","補助金交付事業／白馬村 本文へ移動 文字サイズ変更 背景色変更 暮らし・手続き 健康・福祉 介護 子育て・教育 スポーツ 農業・商工 建設・入札 景観・環境 観光 行政情報 ふるさと納税 移住定住 暮らし・手続き 健康・福祉 介護 子育て・教育 スポーツ 農業・商工 建設・入札 景観・環境 観光 行政情報 ふるさと納税 移住定住 ホーム 行政サイト 健康・福祉・介護 障がい者福祉 障がい者のためのサービス 障がい者支援施設等通所交通費補助金交付事業 障がい者支援施設等通所交通費補助金交付事業 障がい者支援施設等（注"
"20486","小谷村","48","true","true","true","true","福祉医療／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/2/1025.html","給付方式が変更になりました。 福祉医療の支給対象者 乳幼児等区分 出生から18歳到達後の3月31日まで 障害者区分（所得制限あり） 身体障害者手帳1級、2級、3級 療育手帳A1、A2、B1 精神保健福祉手帳1級、2級（通院のみ） 65歳以上国民年金法施行令別表該当 父子・母子家庭区分（所得制限あり） 18歳未満又は、20歳未満高等学校卒業までの子どもを扶養している父母 扶養されている18歳未満又は、20歳未満高等学校卒業までの子ども 高齢者区分（所得制限あり） 68～70歳未満の者 福祉医療制度利用について 住民福"
"20486","小谷村","48","true","true","true","true","小谷村がん患者へのアピアランスケア助成／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/2/1175.html","助成金額 助成対象経費に2分の1を乗じた額（その額に1,000円未満の端数が生じた場合は、これを切り捨てた額）とし、2万円を限度とする。 詳しい要綱・申請書等は以下のリンクをご覧ください。 小谷村がん患者へのアピアランスケア助成事業実施要綱 この記事に関するお問い合わせ先 住民福祉課 健康推進係 電話番号：0261-82-2570 ファックス番号：0261-82-2232 住民福祉課 健康推進係へのお問い合わせ このページに関するアンケート みなさまのご意見をお聞かせください このページは見つけやすかったですか？ "
"20486","小谷村","48","true","true","true","true","小谷村骨髄等移植ドナー支援事業助成／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/2/1180.html","助成金を交付します。 助成の対象者 骨髄等の提供を完了した日において村内に住所を有する者 他の地方公共団体等から当該骨髄等の提供に係る助成金等の交付を受けていない者 暴力団員による不当な行為の防止等に関する法律に規定する暴力団又は暴力団員若しくは暴力団員と密接関係を有する者でないこと 助成金額 骨髄等の提供にために要した通院、入院又は通院に要した日数にドナーにあっては2万円を乗じて得た額とし、事業所にあっては当該日数のうちドナーが休暇を取得した日数に1万円を乗じて得た額とする。ただし、ドナーが複数の事業所に勤務して"
"20486","小谷村","48","true","true","true","true","後期高齢者医療／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/6/1142.html","給付について 負担割合 所得に応じて負担割合が異なります。 負担割合一覧 所得区分 自己負担割合（外来・入院） 判定基準 現役並み所得者 3割 住民税課税標準額（注釈）が145万円以上の方及び同一世帯の方 ただし、次に該当する場合は、1割または2割になります。 以下の「基準収入額」の適用が広域連合で認定された場合 同一世帯に被保険者が1人の場合で、その方の収入額が383万円未満 同一世帯に被保険者が2人以上いる場合で、被保険者全員の収入合計額が520万円未満 同一世帯に被保険者が1人で、その方の収入額は383万円以"
"20486","小谷村","48","true","true","true","true","小谷村後期高齢者医療人間ドック受診補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/6/1196.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","【国保・後期】人間ドック受診補助金について／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/6/1198.html","補助金について／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポー"
"20486","小谷村","48","true","true","true","true","国民健康保険／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/7/1078.html","給付 義務教育就学前＝2割 義務教育就学後から69歳以下＝3割 70歳～74歳＝2割若しくは3割（現役並み所得者） 医療を受けたとき（療養の給付） 医療機関などで診療や、治療等を受けた時。 いったん全額自己負担したとき（療養費の支給） 旅先での急病など、やむをえず保険証を持たずに治療を受けた場合（領収書をもらってください）。 医師が必要と認めたコルセットなどの補装具代。（医師の診断書が必要） 柔道整復師、及びはり・灸・マッサージ（医師が必要と認めたもの）などの施術を受けたときなど 子どもが生まれたとき（出産育児一時"
"20486","小谷村","48","true","true","true","true","小谷村国民健康保険特定保健指導事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/7/1172.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","国民健康保険税／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/7/1266.html","給付に使われています。 国保は加入者一人ひとりが平等に国保税を負担することで、公平な医療が受けられる制度です。 国保税を払わない人がいると、他の加入者との公平を欠くばかりか、国保制度そのものが成り立たなくなってしまいますので、国保税は納期までに納付をお願いします。 国民健康保険税の内訳 医療分…加入者全員 後期高齢者支援金分…加入者全員 介護保険分…40歳以上65歳未満の方が加入 所得割…加入者一人ずつの所得(総所得から430,000円控除した額)に応じてかかる額 均等割…加入者一人ずつにかかる額 平等割…一世帯あ"
"20486","小谷村","48","true","true","true","true","小谷村国民健康保険人間ドッグ受診補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/7/1197.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","【国保・後期】人間ドック受診補助金について／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/iryo-kenko/7/1388.html","補助金について／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポー"
"20486","小谷村","48","true","true","true","true","小谷村長寿社会づくりソフト事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/koreishafukushi-kaigo/2/1185.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","地域支援事業・その他の事業／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/koreishafukushi-kaigo/2/1263.html","給付事業 介護用品（紙おむつ・尿取パッド・使い捨て手袋・清拭剤・ドライシャンプー等）を支給する。 【支給額（年額）】 一人当たり60,000円を上限とする。 要介護4又は5に相当する在宅の高齢者であって、村民税非課税世帯に属する方を介護している家族 緊急通報体制等整備事業 ひとり暮らしの高齢者等の急病や災害等の緊急時に、敏速かつ適切な対応ができるよう、緊急通報システムを設置し、近隣住人、ボランティア等の緊急対応ができる方（協力員）との連絡体制を整備する。 概ね65歳以上の単身世帯及びこれに準ずる世帯、並びに身体障害"
"20486","小谷村","48","true","true","true","true","小谷村障害者・高齢者にやさしい住宅改良促進事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/koreishafukushi-kaigo/2/1387.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","療育手帳について／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1014.html","手当をもらうことができます。 税金が減免されます。 NHK受信料、携帯電話の使用料が免除されます。 有料道路通行料の割引や公共交通機関利用の割引があります。 日常生活用具（つえなど）を購入する場合の補助があります。 ホームヘルプ、施設入所等の障害福祉制度を受けることができます。 医療費の助成を受けることができます。（福祉医療制度） その他、様々な福祉サービスがありますが、サービスを受けるにあたって、要件が必要なものがあります。 詳しくは福祉係までお問い合わせください。 療育手帳交付を受けるには 交付申請 必要書類 "
"20486","小谷村","48","true","true","true","true","割引・補助・手当について／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1046.html","手当について／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ"
"20486","小谷村","48","true","true","true","true","その他福祉制度／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1019.html","給付実施要綱対象者 内容 通院費全額支給（100円未満切り捨て） 手続 申請書により医療機関の証明を添付してその都度申請 重度要介護高齢者等家庭介護者慰労金 対象者 家庭において重度の要介護高齢者等を6か月以上介護している者 又は、障害者（特別障害者手当て受給者及びこれと同程度以上）を6か月以上介護している者 内容 重度の要介護高齢者等一人につき3万円を交付する。 手続 地域包括支援センター等の把握による。 保養センター使用料の減免 対象者 70歳以上 200円（施設利用料100円＋入湯税100円） 身障者1～3級"
"20486","小谷村","48","true","true","true","true","身体障害者手帳について／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1015.html","手当をもらうことができます。 税金が減免されます。 NHK受信料、携帯電話の使用料が免除されます。 有料道路通行料の割引や公共交通機関利用の割引があります。 日常生活用具（つえなど）を購入する場合の補助があります。 補装具（車いすなど）の購入、修理をする場合の補助があります。 ホームヘルプ、施設入所などの障害福祉サービスを受けることができます。 医療費の助成を受けることができます。（福祉医療制度） 身体上の障害を除去、程度を軽減するための医療を受ける場合に補助があります。 住宅改修を行うための補助金を受けることがで"
"20486","小谷村","48","true","true","true","true","難病患者への通院補助／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1143.html","医療費助成事業 特定疾患治療研究事業 長野県特定疾病医療費助成事業 小児慢性特定疾病医療費助成事業 長野県ウイルス肝炎医療費給付事業 上記の受給者であること 小谷村に住所を有しており、上記事業を利用して通院治療をしていること。 補助額 最も経済的な通常の経路及び方法により通院した場合の交通費になります。ただし、100円未満は切り捨てです。 窓口 住民福祉課 申請期間 該当年度1月～12月分を、1月～3月中に申請してください。 お持ちいただくもの 各種事業の受給者証 通院したことがわかる病院の領収書（該当年度の1月～"
"20486","小谷村","48","true","true","true","true","日常生活用具について／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1111.html","給付を受けられるものと受けられないものがありますので、事前に住民福祉課福祉係までご相談ください。 この記事に関するお問い合わせ先 住民福祉課 福祉係 電話番号：0261-82-2582 ファックス番号：0261-82-2232 住民福祉課 福祉係へのお問い合わせ このページに関するアンケート みなさまのご意見をお聞かせください このページは見つけやすかったですか？ 見つけやすかった どちらとも言えない 見つけにくかった このページの内容はわかりやすかったですか？ わかりやすかった どちらとも言えない わかりにくかっ"
"20486","小谷村","48","true","true","true","true","小谷村障害者・高齢者にやさしい住宅改良促進事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1173.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村障害者支援施設等通所交通補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1174.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村身体障がい者用自動車改造費補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1189.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村障害者グループホーム整備事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1186.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村軽度・中等度難聴児補聴器購入費等助成／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1179.html","助成金額 下記の表に定める基準額又は補聴器の購入にかかった費用のいずれか低い額の3分の2に相当する（1,000円未満の端数が生じた場合はこれを切り捨てた額）とする 助成金額一覧 名称 1台当たりの基準額（円） 基準額に含まれる物 軽度・中等度難聴用ポケット型 34,200 補聴器本体電池 軽度・中等度難聴用耳掛け型 43,900 高度難聴用ポケット型 34,200 高度難聴用耳掛け型 43,900 重度難聴用ポケット型 55,800 重度難聴用耳掛け型 67,300 耳あな型（レディメイド） 137,000 骨伝導"
"20486","小谷村","48","true","true","true","true","小谷村心身障がい者通院費等補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/shogaishafukushi/1/1190.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村難病患者通院費補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/iryo-kenko-fukushi/sonotanofukushi/1176.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村消防団員準中型自動車運転免許取得補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/kurashi-tetsuzuki/anzen-anshin/6/1161.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","小谷村防災ベッド等設置事業補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/kurashi-tetsuzuki/anzen-anshin/6/1162.html","補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光・文化・スポーツ 仕事"
"20486","小谷村","48","true","true","true","true","犬の登録と狂犬病予防注射／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/kurashi-tetsuzuki/gomi-kankyo-pets/2/1357.html","手当や手続きについて指示を受けてください。 散歩のマナー 飼い犬を散歩させる際は放し飼いにせず、必ずリードを付け糞の後始末を忘れずにしましょう。 この記事に関するお問い合わせ先 住民福祉課 住民係 電話番号：0261-82-2581 ファックス番号：0261-82-2232 住民福祉課 住民係へのお問い合わせ このページに関するアンケート みなさまのご意見をお聞かせください このページは見つけやすかったですか？ 見つけやすかった どちらとも言えない 見つけにくかった このページの内容はわかりやすかったですか？ わか"
"20486","小谷村","48","true","true","true","true","【補助金】事業者移住誘致補助金／小谷村公式ホームページ","https://www.vill.otari.nagano.jp/kurashi-tetsuzuki/iju-teiju/1125.html","補助金】事業者移住誘致補助金／小谷村公式ホームページ スマートフォン版を表示 本文へ 観光情報 キーワードで検索する ファイル種別 すべて PDF 閲覧支援 Select Language English 中文（繁体） 中文（簡体） &#54620;&#44397;&#50612; Ti&#7871;ng Vi&#7879;t Français GO Select your language くらし・手続き くらし・手続き 医療・健康・福祉 医療・健康・福祉 子育て・教育 子育て・教育 観光・文化・ スポーツ 観光"
